t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
1151,0.0401622433,0.0397562847,0.039153273,0.0379396908,0.03811074,0.0377316513,0.035737052,0.0366224488,0.0346061084,0.0345886727,0.0335381178,0.0329554787,0.0323014014,0.0317278839,0.0312357353,0.0308157686,0.03049067,0.030261218,0.0301380219,0.0301245793,0.0302220653,0.0304248728,0.0307240503,0.0311080092,0.0315642494,0.0320780687,0.0326356854,0.0332215377,0.0338187576,0.0344128869,0.0349945231,0.0355581245,0.0360930831,0.0365862879,0.0370271129,0.0374055707,0.0377142054,0.0379466935,0.0380981259,0.038165382,0.0381457293,0.0380372455,0.0378410337,0.0375675877,0.0372366987,0.0368801271,0.0365359412,0.0362360237,0.0359805572,0.0357258521,0.0354302468
1152,0.0403484766,0.0399494526,0.0393476579,0.0381384481,0.0383111608,0.0379190526,0.0359224386,0.0367982798,0.03476662,0.0347391819,0.03367062,0.0330720297,0.0323988726,0.0318054589,0.031292127,0.0308499459,0.0305018103,0.0302486202,0.0301011652,0.0300630751,0.0301356586,0.0303134387,0.0305876101,0.0309467404,0.0313784875,0.0318683147,0.0324026069,0.0329659609,0.0335416832,0.0341155156,0.034678261,0.0352245432,0.0357438937,0.0362233714,0.0366525318,0.0370215697,0.0373232123,0.0375513151,0.0377011503,0.0377697741,0.0377546268,0.0376539696,0.0374691225,0.0372108215,0.03689911,0.0365659891,0.0362496959,0.0359821315,0.0357633478,0.0355496593,0.0352999108
1153,0.0395302682,0.0391401636,0.0385470727,0.0373549148,0.0375467714,0.0371637421,0.0351914945,0.0360880404,0.0340750095,0.0340748369,0.0330285425,0.0324570059,0.0318101645,0.031244351,0.0307591162,0.0303454788,0.0300262329,0.0298020913,0.029683715,0.0296745572,0.0297757517,0.0299816425,0.0302832621,0.0306690257,0.0311264405,0.0316408262,0.0321984264,0.0327836869,0.0333797807,0.0339723408,0.0345520669,0.0351134389,0.0356458195,0.0361361285,0.0365737949,0.0369488861,0.0372540044,0.0374828754,0.0376306436,0.0376942335,0.0376709497,0.0375589277,0.0373593966,0.0370830256,0.0367498017,0.0363916576,0.0360466897,0.0357465076,0.0354907237,0.0352353503,0.0349394107
1154,0.0398429927,0.0393877181,0.0387295258,0.0374809889,0.037618965,0.037172636,0.0351531098,0.0359994684,0.0339351598,0.0338933847,0.0328016394,0.032190734,0.0315051651,0.0309034208,0.0303843704,0.0299390992,0.0295904145,0.0293389557,0.0291953698,0.0291630473,0.0292430612,0.0294296909,0.029713921,0.0300841285,0.0305277841,0.0310301785,0.0315775275,0.032154241,0.0327434722,0.03333086,0.0339071147,0.0344666865,0.0349988835,0.0354906008,0.0359312548,0.0363109003,0.0366221286,0.0368586494,0.0370155942,0.0370898696,0.0370787587,0.0369803862,0.036796004,0.0365363294,0.0362214072,0.0358832154,0.035559823,0.035282661,0.0350510169,0.0348207171,0.0345510969
1155,0.0402414261,0.03975554,0.0390657601,0.0377932885,0.0379086775,0.0374293174,0.0353917282,0.0362159693,0.0341274246,0.03407,0.0329576652,0.0323311927,0.0316296082,0.031013574,0.0304812697,0.0300238505,0.0296641366,0.0294026939,0.0292501558,0.0292098501,0.0292827892,0.0294631883,0.0297419844,0.0301075165,0.0305472191,0.0310463542,0.0315911102,0.0321658609,0.0327537405,0.0333403939,0.0339165423,0.0344766061,0.0350098389,0.0355031118,0.0359458287,0.036328032,0.0366423022,0.0368823336,0.0370432445,0.0371219242,0.0371156344,0.0370224892,0.0368437643,0.036590225,0.036281974,0.035951035,0.0356354487,0.0353664667,0.0351430515,0.0349208465,0.0346594951
1156,0.0405265719,0.0399873293,0.0392460569,0.0379324476,0.0380105507,0.0374859736,0.0354205033,0.0362149659,0.0340966827,0.0340200866,0.0328855004,0.0322435746,0.0315277156,0.0309006626,0.03035978,0.0298961789,0.0295325745,0.0292693428,0.0291169863,0.0290786532,0.0291551784,0.029340596,0.0296256786,0.0299986105,0.0304466731,0.0309549826,0.0315095832,0.0320946959,0.0326933191,0.0332909868,0.0338783142,0.0344495747,0.0349938506,0.0354978719,0.0359509136,0.0363428887,0.0366662499,0.0369145592,0.0370828049,0.0371677419,0.0371664937,0.0370770473,0.0369005852,0.0366478041,0.0363387479,0.0360053683,0.0356855602,0.0354102778,0.0351780414,0.0349441974,0.0346685801
1157,0.0411939875,0.0406765873,0.0399494275,0.0386510648,0.0387393705,0.0382087007,0.0361464856,0.0369346314,0.03480292,0.0347166554,0.0335629168,0.0329026698,0.0321640767,0.0315123777,0.03094452,0.0304519782,0.0300577684,0.0297624818,0.029576896,0.0295043848,0.0295460115,0.0296960346,0.0299454683,0.0302827475,0.0306954067,0.0311688218,0.0316892984,0.0322413103,0.0328081261,0.0333755748,0.0339345708,0.034479646,0.0350001171,0.0354829792,0.0359177836,0.0362947198,0.0366065183,0.0368470145,0.0370114723,0.0370969179,0.0371007424,0.0370212112,0.0368598197,0.0366276019,0.0363449485,0.0360441445,0.0357633438,0.0355336074,0.0353534195,0.0351782374,0.0349685038
1158,0.0415109483,0.0409789866,0.0402368489,0.0389316182,0.0390145642,0.0384685749,0.0364063495,0.0371904389,0.0350528605,0.0349693834,0.0338134974,0.0331561718,0.03241995,0.0317722492,0.0312092469,0.0307224413,0.0303348047,0.0300468001,0.0298691367,0.0298050705,0.0298555494,0.0300147131,0.0302734738,0.0306201739,0.031042257,0.0315250157,0.0320546735,0.0326156134,0.0331910308,0.0337667063,0.0343335102,0.0348858889,0.0354130501,0.0359019105,0.0363419547,0.0367233047,0.0370386257,0.0372816828,0.0374476721,0.0375335476,0.0375366244,0.0374551032,0.037290449,0.0370536895,0.0367652189,0.0364573117,0.0361680362,0.035928216,0.0357359553,0.0355464816,0.0353204732
1159,0.0402365973,0.0397235163,0.0389988624,0.0377182185,0.0378261722,0.0372942683,0.035260442,0.0360677959,0.0339506999,0.0338953237,0.0327615645,0.0321304251,0.0314187977,0.030796294,0.0302583118,0.0297963742,0.0294334076,0.0291697453,0.0290160263,0.0289753872,0.029048659,0.029229861,0.029509802,0.0298767305,0.0303179977,0.0308188113,0.031365311,0.0319417877,0.0325313621,0.0331197652,0.0336978212,0.0342598895,0.0347950671,0.035290191,0.0357346773,0.0361185795,0.0364344955,0.0366761188,0.0368385761,0.0369187476,0.0369138707,0.0368220804,0.0366448096,0.0363930788,0.0360872836,0.0357596864,0.0354482675,0.0351836101,0.0349634373,0.0347427472,0.0344824614
1160,0.0403782574,0.0397924154,0.0390005703,0.0376665569,0.0377279747,0.0371449243,0.0350803178,0.0358574911,0.0337130579,0.0336432979,0.032494287,0.0318568656,0.0311420163,0.0305213374,0.029989211,0.0295369606,0.029187239,0.0289400222,0.028805652,0.0287869178,0.0288843066,0.02909149,0.0293989462,0.0297946025,0.0302654904,0.0307965054,0.0313734762,0.0319803742,0.0326000186,0.0332178631,0.0338244585,0.0344138497,0.0349747958,0.0354938268,0.0359600633,0.0363632627,0.0366957286,0.0369508552,0.0371234727,0.0372101599,0.0372078499,0.037114384,0.0369309367,0.0366682935,0.0363466246,0.0359979523,0.0356599407,0.0353627042,0.0351033575,0.0348364448,0.0345229161
1161,0.0398431963,0.0392723122,0.038492983,0.0371775426,0.0372568207,0.0366798978,0.0346349263,0.0354256825,0.033291439,0.0332388186,0.0321003715,0.0314771045,0.0307743557,0.0301660265,0.0296457715,0.0292050145,0.0288664307,0.0286299355,0.0285058705,0.0284969747,0.0286036876,0.0288196303,0.0291352473,0.0295384414,0.0300162215,0.0305534676,0.0311359943,0.0317477505,0.0323715505,0.0329928681,0.0336022774,0.034193805,0.0347561693,0.0352758903,0.0357420897,0.0361445259,0.0364755048,0.0367284185,0.0368980972,0.0369811155,0.0369743985,0.0368757914,0.0366865069,0.0364173928,0.0360886905,0.0357324789,0.0353864018,0.0350804004,0.0348112778,0.0345334237,0.0342081433
1162,0.0401292341,0.0394961894,0.0386577722,0.037294626,0.0373305619,0.0367035949,0.0346269123,0.0353844692,0.0332181435,0.0331446655,0.031982887,0.03134384,0.0306270157,0.0300084659,0.029480937,0.0290357842,0.0286955326,0.0284598651,0.0283389511,0.0283353071,0.0284491534,0.0286738884,0.0289997512,0.0294144484,0.0299047943,0.0304554818,0.0310521391,0.0316785208,0.0323172647,0.0329536929,0.0335782305,0.034184714,0.0347616489,0.0352953735,0.0357748391,0.0361896328,0.0365318911,0.036794832,0.0369731138,0.0370631349,0.0370616405,0.0369663082,0.0367782171,0.0365081055,0.036176114,0.0358142058,0.0354598318,0.0351425869,0.0348587907,0.0345625091,0.0342152345
1163,0.0396994006,0.039019423,0.0381394103,0.0367481256,0.0367621346,0.0361083646,0.0340248532,0.0347754952,0.0326047435,0.0325392209,0.0313839308,0.0307598123,0.0300603281,0.0294635506,0.0289611595,0.0285442945,0.0282351802,0.0280331173,0.0279479532,0.0279818321,0.0281346051,0.0283992986,0.0287657965,0.0292214594,0.0297527575,0.0303440465,0.0309806188,0.031645885,0.0323221567,0.0329944546,0.0336529051,0.0342910046,0.0348968959,0.0354565861,0.0359587062,0.0363925226,0.0367498524,0.0370235897,0.0372080714,0.0372993698,0.0372939008,0.0371890242,0.0369855363,0.0366939165,0.0363340548,0.0359376484,0.0355418047,0.0351756214,0.034834785,0.0344728905,0.0340514832
1164,0.0382763844,0.0376875819,0.0368891735,0.0355785857,0.0356656551,0.0350669421,0.0330458916,0.0338468432,0.0317175366,0.0316950148,0.0305710262,0.0299770407,0.0293010547,0.0287237736,0.0282363947,0.0278304383,0.0275284211,0.0273298542,0.0272448564,0.0272757921,0.0274227368,0.0276789375,0.0280345164,0.0284770811,0.0289933505,0.0295679367,0.0301863891,0.0308323672,0.03148845,0.0321399496,0.032777287,0.0333942108,0.0339790945,0.0345182074,0.0350004529,0.0354153699,0.0357550494,0.0360126544,0.0361827934,0.0362618058,0.0362463709,0.0361341245,0.0359261733,0.0356333305,0.0352758289,0.0348856925,0.034500277,0.0341487749,0.033826833,0.033488171,0.0330950159
1165,0.0384192099,0.0378274247,0.0370242274,0.0357154496,0.0358038548,0.0351954943,0.0331789152,0.0339785448,0.0318452591,0.0318261871,0.0306995531,0.0301071198,0.0294311168,0.028854633,0.0283681054,0.0279631687,0.0276623618,0.0274651374,0.0273816162,0.0274141139,0.0275626607,0.0278204557,0.0281775899,0.028621649,0.0291393317,0.0297152372,0.0303349027,0.0309819678,0.0316390095,0.0322913627,0.0329294732,0.033547073,0.034132497,0.0346720074,0.0351545115,0.0355695512,0.0359092221,0.0361666874,0.0363365579,0.0364151706,0.0363991997,0.0362862877,0.0360775826,0.035783963,0.0354257348,0.0350349794,0.034649031,0.0342969066,0.0339739439,0.0336337214,0.033238858
1166,0.0395146239,0.0389039696,0.0380805259,0.0367585137,0.0368335532,0.0362013196,0.0341754299,0.0349603169,0.0328101173,0.0327819848,0.0316406256,0.0310381311,0.0303509375,0.0297645427,0.0292686189,0.0288549239,0.028546023,0.0283413152,0.0282509286,0.0282771348,0.0284199242,0.0286724526,0.0290247854,0.0294644914,0.0299782542,0.0305506652,0.0311672545,0.0318116467,0.0324664223,0.0331169442,0.0337536879,0.0343703735,0.0349553024,0.0354947351,0.0359775878,0.0363934106,0.0367343087,0.0369934505,0.0371654542,0.0372466598,0.037233741,0.0371243524,0.0369196889,0.0366306992,0.0362777679,0.0358930382,0.0355138269,0.0351689796,0.0348535301,0.0345209234,0.0341341768
1167,0.0405888631,0.03994216,0.0390861032,0.0377430437,0.0378011476,0.0371456052,0.035114829,0.0358929345,0.0337372016,0.0337145057,0.0325758002,0.031983299,0.0313073773,0.0307357255,0.0302570058,0.0298628654,0.0295756592,0.0293944962,0.0293292753,0.0293819877,0.0295523472,0.0298332305,0.0302144408,0.0306832938,0.0312262216,0.0318275712,0.0324726297,0.0331447701,0.0338263403,0.0345024947,0.0351635022,0.0358028342,0.0364085224,0.0369665894,0.0374657239,0.0378952478,0.0382470397,0.0385140365,0.0386906277,0.0387729196,0.0387573493,0.0386413473,0.0384259192,0.0381218477,0.0377493593,0.0373404227,0.0369320998,0.036552827,0.0361970984,0.035817992,0.0353786851
1168,0.0410932401,0.0404011528,0.0395010554,0.038123521,0.0381493228,0.0374534294,0.0353991446,0.0361503158,0.0339676204,0.0339277237,0.0327679624,0.0321608388,0.0314707709,0.0308877962,0.0303996931,0.0299981365,0.0297054051,0.0295204528,0.0294530847,0.0295051459,0.0296762094,0.0299590072,0.0303432158,0.0308160329,0.0313637741,0.0319706773,0.0326219212,0.0333007627,0.0339894519,0.0346730703,0.0353418148,0.0359890431,0.0366026522,0.0371685619,0.0376753686,0.038112301,0.0384711461,0.0387447446,0.0389273921,0.0390150963,0.0390041927,0.038892023,0.0386795388,0.0383774919,0.0380060858,0.0375972492,0.0371879234,0.0368062696,0.0364463773,0.036061095,0.0356139213
1169,0.0403874671,0.0397282651,0.0388568682,0.0375122112,0.0375677749,0.0368886087,0.034863042,0.0356347428,0.0334680796,0.0334496139,0.0323032421,0.0317119595,0.0310343692,0.0304630504,0.0299850623,0.029592285,0.0293070945,0.0291284637,0.0290662776,0.0291224099,0.0292964661,0.0295812084,0.0299663606,0.0304391764,0.0309860292,0.0315912221,0.0322399994,0.0329156758,0.0336005786,0.0342798898,0.0349439089,0.0355860534,0.03619426,0.03675452,0.0372555115,0.0376865443,0.0380394879,0.0383072609,0.038484239,0.0385665055,0.0385504687,0.0384335556,0.038216838,0.0379112113,0.0375370301,0.0371263568,0.0367161852,0.0363345746,0.0359753837,0.0355914091,0.0351466519
1170,0.0398851972,0.0392724927,0.0384449387,0.0371497114,0.0372528193,0.0366094129,0.0346326988,0.035445973,0.0333173069,0.0333429825,0.0322333504,0.0316818215,0.0310410446,0.0305060531,0.0300630703,0.0297040766,0.0294514369,0.0293040352,0.0292717291,0.0293563125,0.0295573161,0.0298674242,0.0302763003,0.0307711467,0.0313382867,0.0319619808,0.0326274312,0.033317903,0.0340156925,0.0347059753,0.0353790449,0.036028271,0.0366415221,0.0372047537,0.0377066177,0.0381363973,0.0384859368,0.0387481246,0.0389173092,0.0389895417,0.0389611951,0.0388296744,0.0385960643,0.0382712958,0.037875767,0.0374415658,0.0370056299,0.0365958076,0.0362056197,0.0357877056,0.0353064573
1171,0.0396297038,0.0390392545,0.0382312997,0.0369612807,0.0370877052,0.0364559962,0.0345042392,0.0353353179,0.0332211686,0.0332677691,0.03217197,0.031637671,0.0310115787,0.0304912439,0.0300620877,0.029716238,0.0294760905,0.0293404839,0.0293192913,0.02941427,0.0296249192,0.0299438887,0.0303608251,0.0308629221,0.0314364967,0.0320658099,0.032736065,0.0334305207,0.034131486,0.034824173,0.0354989128,0.03614907,0.0367624883,0.0373251306,0.0378256662,0.0382533947,0.0386001784,0.0388589192,0.0390239811,0.0390914264,0.0390576361,0.0389200368,0.0386797691,0.0383478435,0.0379447446,0.0375026286,0.0370584196,0.0366397968,0.0362399865,0.0358115174,0.0353192259
1172,0.0396224986,0.0390025724,0.0381674415,0.0368806088,0.0369928244,0.0363397277,0.0343840556,0.035208011,0.03308733,0.0331374319,0.0320414859,0.0315137256,0.0308946983,0.0303843082,0.0299669799,0.0296348066,0.0294100298,0.0292912572,0.0292881931,0.0294023728,0.0296330791,0.0299727424,0.0304108075,0.030934275,0.0315292702,0.03217987,0.0328710937,0.0335860088,0.034306752,0.0350183875,0.0357110985,0.0363780596,0.0370069047,0.0375834192,0.038096105,0.0385340933,0.0388890793,0.0391537934,0.0393224304,0.0393908786,0.0393553423,0.0392130847,0.038965118,0.0386223469,0.0382051578,0.0377455899,0.0372803675,0.036836815,0.0364076796,0.0359451968,0.0354144655
1173,0.0397161979,0.0389894626,0.0380566938,0.0366891699,0.0367295669,0.0360036229,0.0339984375,0.0347752037,0.0326133312,0.0326373656,0.0315165519,0.0309752416,0.0303475455,0.0298354955,0.029422264,0.0290996672,0.0288895454,0.0287900298,0.0288104094,0.0289517519,0.0292128773,0.0295857509,0.03005937,0.030620296,0.0312542167,0.0319447787,0.0326765717,0.033432226,0.0341934603,0.0349449447,0.0356764687,0.0363807707,0.0370450285,0.0376546049,0.0381975879,0.0386626947,0.0390412074,0.0393254388,0.0395091686,0.0395878651,0.0395573101,0.0394143574,0.0391596453,0.0388037271,0.0383666444,0.0378800735,0.037380292,0.0368940224,0.0364132868,0.0358897849,0.0352886505
1174,0.0396571593,0.0388913556,0.0379234459,0.0365325938,0.0365535092,0.0358023363,0.0337906707,0.0345587923,0.0323900818,0.0324183194,0.0312990085,0.0307668261,0.0301495929,0.0296516671,0.0292551382,0.0289517265,0.0287630487,0.0286869374,0.0287324448,0.0289003487,0.0291891849,0.0295906316,0.0300934169,0.0306838411,0.0313473331,0.0320672874,0.032828042,0.0336119682,0.0344005453,0.0351782276,0.0359345888,0.0366621088,0.0373476884,0.0379764452,0.0385362322,0.0390155302,0.0394053869,0.0396978755,0.0398865388,0.0399666032,0.0399336063,0.039784171,0.03951874,0.0391476932,0.0386909063,0.0381798699,0.0376505923,0.037129371,0.036607682,0.0360368699,0.0353823212
1175,0.0393425334,0.0384967435,0.0374555988,0.0360060172,0.0359745898,0.0351679116,0.0331219462,0.0338558951,0.0316571461,0.0316685603,0.0305318198,0.0299918734,0.0293701364,0.0288732304,0.0284820684,0.0281881951,0.0280129188,0.0279536902,0.028019241,0.0282099753,0.0285240611,0.0289528061,0.0294845854,0.0301053553,0.0308002015,0.0315521831,0.032345303,0.0331615898,0.0339821998,0.0347912884,0.0355781294,0.0363348606,0.0370480219,0.0377024027,0.0382855371,0.0387855865,0.0391932797,0.0395003674,0.0397000716,0.0397872934,0.0397572423,0.0396062273,0.0393344117,0.0389519191,0.0384783751,0.0379450008,0.0373874507,0.0368315128,0.0362680332,0.0356479214,0.0349367586
1176,0.0407044447,0.0397108892,0.0385321661,0.0369628184,0.0368211786,0.0359043513,0.0337725518,0.0344237515,0.0321493948,0.032101282,0.0309072085,0.0303223535,0.0296616243,0.0291338566,0.0287187063,0.0284074755,0.0282210929,0.0281565563,0.0282222066,0.0284180035,0.0287416765,0.0291840923,0.0297332028,0.0303745492,0.031092804,0.0318706202,0.0326915949,0.0335373437,0.0343886295,0.0352292378,0.0360480725,0.0368368582,0.0375817031,0.0382669984,0.0388798888,0.0394081451,0.0398421075,0.040173133,0.0403940524,0.040499371,0.0404838996,0.0403435629,0.0400781747,0.0396975313,0.0392209381,0.0386792756,0.038107773,0.0375316369,0.0369410135,0.0362863098,0.0355332618
1177,0.0405922511,0.0396605249,0.0385371401,0.0370247599,0.0369339597,0.0360530512,0.0339670236,0.0346531072,0.0324074911,0.032391413,0.031219355,0.030657325,0.0300142597,0.029501798,0.0290988982,0.0287971918,0.028617796,0.0285578247,0.0286257965,0.0288217956,0.0291436817,0.0295824496,0.0301261968,0.0307606183,0.0314705423,0.0322387845,0.0330491049,0.0338832751,0.0347222336,0.0355499652,0.0363555719,0.0371309342,0.0378622976,0.0385342237,0.0391340367,0.039649686,0.0400716916,0.0403915858,0.0406023772,0.0406987437,0.0406756668,0.0405292554,0.040259543,0.039876568,0.0393998838,0.038860599,0.0382940851,0.0377255355,0.0371449653,0.0365028514,0.0357656842
1178,0.0400195848,0.0391631404,0.0381059749,0.0366589874,0.0366250486,0.0357839265,0.0337454569,0.0344661694,0.0322472378,0.0322593851,0.0311039061,0.0305577866,0.0299240804,0.0294173708,0.0290160288,0.0287121388,0.0285271255,0.0284583389,0.0285145957,0.0286962239,0.029001334,0.0294211684,0.0299440905,0.0305560695,0.0312422089,0.0319856074,0.032770308,0.033578358,0.0343909919,0.0351925138,0.0359723439,0.0367226381,0.0374298994,0.0380789799,0.0386575034,0.039153718,0.0395584435,0.0398635074,0.040062216,0.0401495402,0.0401207517,0.0399722642,0.0397044513,0.039327713,0.0388619713,0.038338682,0.0377934786,0.0372516595,0.0367032295,0.0360988586,0.0354058987
1179,0.0398942836,0.0391365583,0.0381702768,0.0368144701,0.0368641288,0.0360904974,0.0341281008,0.0349125802,0.0327501048,0.0328207021,0.031712376,0.0312130101,0.0306196348,0.0301496897,0.0297808393,0.0295055156,0.0293453411,0.0292977925,0.0293718757,0.0295680534,0.0298845775,0.0303128296,0.0308413298,0.0314562122,0.0321427471,0.0328842069,0.0336648086,0.0344667663,0.0352715016,0.0360635289,0.0368324775,0.0375706693,0.0382647558,0.0388997708,0.0394635289,0.0399444675,0.0403335974,0.0406229322,0.0408059668,0.0408778559,0.0408340528,0.0406711671,0.0403898032,0.0400006144,0.0395237817,0.0389909992,0.0384380517,0.0378902331,0.0373374289,0.0367303969,0.0360372147
1180,0.0398675301,0.0391002394,0.0381242692,0.0367665406,0.0368138565,0.0360288258,0.0340703721,0.0348529283,0.0326875374,0.0327632171,0.0316544457,0.0311597919,0.0305699891,0.0301051128,0.0297418698,0.0294728016,0.0293194861,0.0292792855,0.0293611531,0.0295654449,0.0298903128,0.0303270357,0.0308640495,0.0314874116,0.0321823176,0.0329319724,0.0337205251,0.0345301155,0.0353421107,0.0361409944,0.0369163629,0.0376604626,0.0383598522,0.0389995059,0.0395671874,0.040051282,0.04044275,0.0407335497,0.0409171233,0.0409885675,0.0409432758,0.0407778123,0.0404927713,0.0400988178,0.0396161504,0.0390764593,0.0385154385,0.0379581347,0.0373940729,0.0367738608,0.0360660499
1181,0.0416158153,0.0407666004,0.0397123263,0.0382876907,0.0382711623,0.037416762,0.0354076811,0.0361369855,0.0339206306,0.03395647,0.0328053818,0.0322765672,0.0316543496,0.0311613801,0.0307733165,0.0304827323,0.0303110786,0.0302555218,0.0303248812,0.0305193248,0.0308368231,0.0312684715,0.03180254,0.0324249286,0.0331206765,0.0338728398,0.034665419,0.0354803979,0.0362990083,0.0371056215,0.0378897201,0.038643393,0.0393530249,0.0400034494,0.0405822979,0.0410778229,0.0414808522,0.041783208,0.0419781982,0.0420607805,0.0420262071,0.0418709158,0.0415954095,0.0412102839,0.0407356738,0.0402031839,0.0396483351,0.0390958446,0.038534796,0.0379155687,0.0372071137
1182,0.0401585323,0.0394324469,0.0384948786,0.037188461,0.0372834696,0.0365256734,0.0346226865,0.0354463377,0.0333178207,0.033443958,0.0323722408,0.0319227377,0.0313735361,0.0309500909,0.0306272066,0.0303976988,0.0302830971,0.0302805784,0.0303990347,0.0306386516,0.0309974248,0.0314664723,0.0320341049,0.0326862712,0.0334080607,0.0341825869,0.0349939077,0.0358240575,0.0366543392,0.0374692184,0.0382582694,0.0390136303,0.0397217179,0.0403674317,0.0409384773,0.0414231801,0.0418124425,0.0420981563,0.0422737015,0.0423341031,0.0422746785,0.0420919455,0.0417865223,0.0413691416,0.0408600805,0.0402910644,0.039697646,0.0391044184,0.0385002307,0.0378354435,0.0370796208
1183,0.0399726864,0.0391795203,0.0381834366,0.0368344938,0.0368942055,0.0360997143,0.0341825014,0.0349925782,0.0328559925,0.0329879576,0.0319220812,0.0314888235,0.0309595,0.0305618861,0.0302694193,0.0300746566,0.0299987011,0.030038236,0.0302017217,0.0304888575,0.0308971598,0.0314172653,0.0320370217,0.0327419218,0.0335166015,0.0343437277,0.0352069113,0.0360877334,0.0369670639,0.0378289585,0.0386625793,0.039459609,0.0402059925,0.0408861911,0.0414874806,0.0419977552,0.0424074876,0.0427081352,0.042892646,0.042955608,0.0428918998,0.0426976153,0.0423729838,0.0419283713,0.041383693,0.0407702901,0.0401232425,0.0394665136,0.0387882145,0.038038186,0.0371861084
1184,0.0396734308,0.0389496868,0.0380119639,0.036718535,0.0368229476,0.0360547055,0.0341699641,0.0349977004,0.0328697951,0.0330106367,0.0319408162,0.0315020725,0.030959776,0.0305449029,0.0302303721,0.0300093447,0.0299033551,0.0299094517,0.0300365222,0.0302846378,0.030651695,0.031128708,0.0317039198,0.032363227,0.0330916702,0.0338723286,0.0346892251,0.0355243464,0.0363589882,0.0371776554,0.0379699564,0.0387279771,0.0394380494,0.0400850554,0.0406566997,0.0411413047,0.0415297717,0.0418139827,0.0419873126,0.042044771,0.0419816567,0.0417944984,0.0414839963,0.0410610077,0.0405459454,0.0399706243,0.0393705095,0.0387697926,0.0381567056,0.0374814322,0.0367146734
1185,0.0400266403,0.0392310041,0.0382227003,0.0368677847,0.0369113312,0.0360748903,0.0341387941,0.0349104662,0.0327272958,0.0328223276,0.0317027002,0.0312210147,0.0306362201,0.0301820709,0.0298305127,0.0295748703,0.0294366644,0.0294128638,0.0295123398,0.0297350911,0.0300789497,0.0305348632,0.0310910261,0.031733294,0.0324466686,0.0332141969,0.0340198697,0.0348456347,0.0356727697,0.0364857847,0.0372742897,0.0380303293,0.0387401785,0.039388696,0.0399635713,0.0404531099,0.0408481983,0.0411406985,0.0413239678,0.0413929937,0.0413430506,0.0411706582,0.0408765432,0.0404716107,0.039976326,0.0394225337,0.0388456386,0.0382696151,0.0376823726,0.0370339967,0.0362957217
1186,0.0398820664,0.0391616093,0.0382188616,0.0369279786,0.0370258539,0.03622657,0.0343349371,0.035137107,0.032976453,0.0330949563,0.0319866671,0.0315154328,0.0309341043,0.0304795915,0.0301232122,0.0298588139,0.0297082584,0.0296687909,0.0297496213,0.0299510315,0.0302711448,0.0307011975,0.0312296916,0.0318427974,0.032525833,0.0332621692,0.0340361198,0.0348299496,0.0356252743,0.0364069642,0.0371649868,0.0378917007,0.0385736795,0.0391961143,0.039747035,0.0402150865,0.0405914952,0.0408684591,0.0410396736,0.0411004595,0.0410464223,0.0408744291,0.0405855882,0.0401912086,0.0397121638,0.0391806829,0.038632465,0.0380916223,0.0375460972,0.0369462364,0.0362641572
1187,0.0392969467,0.0385513863,0.0375853726,0.0362807019,0.0363655613,0.035546231,0.0336514802,0.0344456515,0.0322777577,0.0323981769,0.0312874161,0.030820132,0.0302425814,0.0297943871,0.0294457644,0.0291906235,0.0290507019,0.0290230569,0.029116773,0.029331951,0.029666541,0.0301116045,0.0306554863,0.0312842076,0.0319829388,0.0327349099,0.0335242942,0.0343332091,0.035143144,0.0359388657,0.0367102348,0.0374494595,0.0381429476,0.0387757591,0.0393357998,0.0398115896,0.0401942313,0.0404757941,0.0406498478,0.0407115817,0.040656469,0.0404812593,0.0401869796,0.039784878,0.039295772,0.0387518109,0.0381885229,0.0376296923,0.0370628314,0.0364380871,0.0357279638
1188,0.0383186088,0.0375940104,0.0366496545,0.0353749227,0.0354892202,0.0346911402,0.0328333413,0.0336582699,0.0315206845,0.0316792694,0.0306009838,0.0301713075,0.0296298569,0.0292189753,0.0289077508,0.0286901461,0.0285877591,0.0285974454,0.0287281499,0.028979778,0.0293500925,0.0298299658,0.0304075718,0.0310687683,0.031798564,0.0325800342,0.0333971972,0.0342320091,0.035065819,0.0358832764,0.0366741203,0.0374303942,0.0381383265,0.0387828316,0.0393516776,0.0398332449,0.0402184985,0.0404993652,0.0406692743,0.0407232701,0.0406566791,0.0404661198,0.0401525236,0.0397270639,0.0392104881,0.0386348507,0.0380354943,0.0374358602,0.0368230167,0.0361469,0.035380401
