z1,z2
-1.1232891,0.31975532
-0.97297573,0.067071676
1.6999029,-1.1331257
1.9889289,-0.55086917
-1.0690656,0.32113194
-1.1106113,0.034312103
1.7649767,-1.0772713
-1.1578882,0.26702738
-0.7848184,0.068454556
0.3484707,1.3079917
-1.0112888,0.34768254
-1.1289679,0.29972166
-1.0610225,0.3354107
-1.1203047,0.31748658
-1.0907372,0.019120198
1.783469,-0.98803616
-1.1389999,0.024001911
1.4236946,-0.75323355
1.0368792,-0.58893365
-0.74021024,0.065590315
-0.3061655,0.9256088
-0.95628566,0.10056326
-1.1921296,0.2894827
-0.9597252,0.056633793
1.6871325,-0.94625515
-1.0217081,0.33713228
-0.8724344,0.109951824
-0.9786158,0.36610723
1.4067913,-0.33200836
1.9474357,-0.6649995
1.7250037,-1.0098553
-1.1414146,0.29588717
-1.1361687,0.30270433
-1.0485137,0.037909698
-1.159541,0.2890612
0.4441675,0.1415357
-0.9339405,0.08420888
-0.6350648,0.047525667
-1.0726852,0.3488618
-1.0310338,0.07627827
-0.9893635,0.12729909
1.344812,-0.34709805
-0.90853536,0.3670736
-0.61687285,0.045918316
0.5009723,0.9940969
-1.127298,0.31789488
-1.1320745,0.28141826
0.40205854,1.4153569
-1.0229094,0.34824443
-1.0297512,0.3549133
-0.9818131,0.11820057
-1.0614767,0.3352775
1.0885957,-0.41921222
1.1462893,-0.53217477
1.8498857,-0.9346219
0.75760305,-0.46933502
1.64386,-1.1465093
-1.1056827,0.010062503
1.0711616,-0.3249817
1.6523677,-1.1414427
-1.0464566,0.07227222
0.52404684,0.7976383
-1.0028006,0.043361418
1.8182979,-0.9280773
-0.9588394,0.125437
1.3103231,-0.6717619
1.4676659,-0.85621595
-1.0359668,0.10379265
1.4079931,-0.4330806
0.37833142,1.3230888
0.7321415,1.3028822
-1.1233003,0.037552472
-0.99274313,0.11202052
-0.8877674,0.37728226
-0.44572657,0.9284456
-1.0180566,0.08321358
1.0011833,-0.25238588
1.6399086,-0.99652505
-0.9950137,0.113319755
-0.7174118,0.05460716
0.93851614,-0.17565592
-1.2543949,0.23869862
0.5270172,-0.076156676
1.6881614,-0.8816286
-0.6533214,0.057357408
-1.156766,0.038351335
-1.2178663,0.25049013
-1.0246797,0.09378628
-1.1518067,0.30989593
-1.0179237,0.10153212
-0.82796055,0.10805033
0.19827811,0.023313753
1.9079458,-0.761894
-1.1982905,0.26725513
1.721798,-0.9813014
-0.8195037,0.37027544
0.9785849,-0.19081046
1.5917008,-1.1656216
0.5427411,0.15331145
1.4360094,-0.5391033
0.52649814,0.14239474
0.439127,0.12695967
0.4568624,0.16225363
1.7752149,-0.98655105
-0.9934544,0.07375107
1.6403183,-1.1570734
0.50470644,-0.07846633
-1.1502554,0.030759044
-0.94313085,0.08688279
1.8082502,-0.9837355
-1.2534801,0.23042858
-1.1166116,0.034482993
-1.0873938,0.31410956
-0.76868194,0.10525587
-1.0888425,0.06571041
-1.0447148,0.10042017
-1.0630208,0.34012014
-1.1105777,0.03628187
-0.9711869,0.06252878
0.8973759,-0.22215284
1.7334045,-0.85572284
-1.157276,0.30626404
0.33826804,0.11936948
0.69109553,0.19684793
-1.0343652,0.07351524
-1.1754807,0.29377002
0.5808993,0.15793192
-1.1031572,0.0067147054
0.3263863,0.14439495
-0.9144107,0.3695346
-0.8617801,0.3786145
-0.07590363,0.1735329
0.40951103,1.4677588
0.39551133,0.13257408
0.26322463,-0.0819377
0.66926765,1.2556269
-0.90593886,0.05527117
1.8212922,-0.9555417
-1.1072203,0.03281539
-1.1560593,0.2841385
1.6043979,-1.1845444
1.406881,-0.81776625
1.8162489,-0.8553744
-1.0153663,0.06237276
-1.1052843,0.006791804
0.45421335,-0.09787171
-0.81831664,0.3616482
-0.98090845,0.35180014
-0.92174363,0.117697
-1.0687693,0.3513819
1.9130126,-0.5668435
0.6544239,1.2424334
-1.0766516,0.029446907
0.58469725,0.1571584
-1.0142707,0.099362485
0.9049006,-0.40514326
-1.1062182,0.04658199
0.2736045,0.05461938
0.44554642,-0.16652933
-1.1264806,0.028137036
0.40890318,1.4868414
-0.91760075,0.15954964
-1.1929432,0.015405908
1.641278,-1.0502402
1.8636835,-0.6061631
0.5264517,0.9895134
-1.2299919,0.25552022
-1.1313783,0.2834394
1.3602735,-0.1715446
-0.92609143,0.36470962
1.7329216,-1.0303674
-0.73870146,0.055891402
-1.1990782,0.26814455
1.3856736,-0.42638803
-0.99007654,0.0677533
1.9425598,-0.51870966
-1.0217046,0.059767395
-0.9351577,0.102058366
-1.0579911,0.040076636
1.8564548,-0.7521768
0.6419753,0.965031
0.47525516,0.14422224
1.9587258,-0.52492684
-0.9677912,0.068851136
1.6649913,-0.9589883
0.9708437,-0.62375313
-1.0212749,0.35194176
1.6301069,-1.1454874
-1.0994039,0.32076377
0.754507,0.20593083
1.6952854,-0.97830325
-0.9082906,0.11173347
1.9480575,-0.6387475
1.6635574,-1.0416236
0.8653766,-0.20283443
-1.0650903,0.34136355
0.67773485,1.0230126
1.4039115,-0.6055884
0.4299973,0.9030361
-1.0158429,0.09016543
1.7951717,-0.97371185
1.8677204,-0.7381377
-1.1786582,0.26902258
1.845595,-0.93477094
1.763564,-1.0592717
0.41007635,0.15010528
-1.2276303,0.24190582
1.945643,-0.5733986
-1.0871686,0.33383107
-1.0228863,0.08943383
1.6843067,-1.0802274
1.2926183,-0.6411953
0.3836475,-0.1317141
1.8051776,-0.9239435
0.44537383,0.14770074
1.4841951,-0.45037067
-1.1580623,0.29943967
-1.0246754,0.1084829
0.6862711,0.18911634
-1.2443037,0.24552496
0.78089607,-0.52005285
0.47444022,-0.14552037
