t,r_t
1251,0.02730181588055648
1252,0.028136474235019
1253,0.02832550875081656
1254,0.02797808115857974
1255,0.028813157151395298
1256,0.028662438736141382
1257,0.029490625728508583
1258,0.029785255364265458
1259,0.030200685958749224
1260,0.0305444932424351
1261,0.03018619100663364
1262,0.029002235735317298
1263,0.0286206107521131
1264,0.02897274175836462
