t,a3,a2,a1,a0
478,0.00028342757821582146,-0.014281327124803109,0.15763251903381192,4.307601180300905
479,0.00028781842363073944,-0.014234369236085708,0.15330721212267673,4.373395683830054
480,0.00028021518297655264,-0.013882367941636005,0.14837325968015783,4.394430087118664
481,0.0002779854893894787,-0.013688727610785848,0.14503737699317312,4.412769023251362
482,0.00023695703558629947,-0.012030724439482629,0.12736150067686056,4.419941371435237
483,0.00015099788473284871,-0.00804211836949888,0.06904661064472106,4.684283504343351
484,0.00017020748358262264,-0.009229452067781412,0.08732409244411979,4.563170557406793
485,0.0001297731806569212,-0.0073166628798808295,0.0649509142692512,4.6058904596472905
486,0.0001835696594038353,-0.009891868227485397,0.10127980580221467,4.455813911610036
487,0.00021476367782560012,-0.011366178152991508,0.1229996579262907,4.357602416954507
488,0.0002250663202667566,-0.011835822783412036,0.13055426777068643,4.3184126544905315
489,0.0002744321836783904,-0.01370535988212119,0.14408253803614887,4.425099770582167
490,0.0003014251654277655,-0.014923343902404844,0.15413545929802847,4.441100556462385
491,0.0003513219319047911,-0.015559961993475936,0.14390311450895962,4.660930791693542
492,0.00033625391763546616,-0.01496628514226969,0.1381092446099726,4.669164344080307
493,0.00036377469232930486,-0.016341848130517915,0.15918850635711457,4.549092990636247
494,0.0002792933486691947,-0.013927160813549475,0.1436242864106563,4.454270068812772
495,0.0002457927600190584,-0.01242308631986781,0.12040329369777843,4.535743605547443
496,0.00018996977838629762,-0.009948725213870684,0.09029171570102396,4.608854376059328
497,0.00018469124745447847,-0.009390151877354175,0.07945757782843212,4.7200503063936505
498,0.00019753061320479474,-0.009973158219562121,0.08682816142647432,4.696417571883999
499,0.00021718927662914527,-0.010990049536140122,0.0995814658606858,4.623338351901939
500,0.00021672320750999426,-0.011032632880331572,0.1026429257358847,4.609368540042734
501,0.00019571753131044698,-0.009756613866104963,0.08209777959614287,4.736673828874725
502,0.00021385986832901527,-0.010756649630727073,0.0959076094774084,4.655575361412406
503,0.0003174950124381612,-0.014190862029239543,0.12963845401404553,4.65367537670973
504,0.00033829962540410217,-0.014975445173383204,0.13629988870707768,4.67632630834839
505,0.0003458057679688646,-0.015260220239207523,0.1385853571323064,4.702414289474315
506,0.0003368016412050164,-0.014978438009081288,0.13780837822683856,4.65070662453741
507,0.0003467471108570788,-0.01544651561290679,0.14433613969133555,4.634129277053552
508,0.00030205975741495365,-0.013444623095292096,0.11849495613156026,4.741982103725097
509,0.00019731574331513057,-0.009823916160942922,0.08859847759802221,4.671356075321453
510,0.00023495734089115414,-0.011181116695204923,0.10567562775679479,4.636052762965227
511,0.0001352109083187242,-0.006609990902644452,0.04534802351544738,4.885329391933226
512,0.00017329356418397385,-0.008381714796391458,0.06818020820456011,4.759641036831238
513,0.00011088554444876746,-0.00599906414468805,0.039422021227598775,4.831107065748784
514,0.00013861574509036376,-0.00734720849522185,0.0594135031183169,4.734388054288168
515,0.00011421239983669686,-0.006237483976582595,0.04506111720070191,4.7782216177981915
516,0.00012842275916601087,-0.007047600408279112,0.05907894899310309,4.679721233854284
517,0.0002017129622166265,-0.0103292831258381,0.10147511808531198,4.5564490220814875
518,0.00022916119217066368,-0.011493524646070483,0.11438949622438578,4.544903076344085
519,0.000291924178653085,-0.0145541517254865,0.15671579365068342,4.366760675255992
520,0.0002771782945412598,-0.013804997689706026,0.14267882931437878,4.454604500823845
521,0.0003394183645183458,-0.016475142261348455,0.17825204740015765,4.320272945203747
522,0.0004195832960182739,-0.018920518496032452,0.19493414443291937,4.398245657175254
523,0.0003229029770784826,-0.01439051656405529,0.1310244694109014,4.707792372171379
524,0.00029636455888585965,-0.013222711017163363,0.11645221984981735,4.731118332662891
525,0.0003127239691263904,-0.014223298641181005,0.13533494449574957,4.604814374607621
526,0.00020432123825771655,-0.010216506763342157,0.09472259151695492,4.642716186946304
527,0.000133881491348012,-0.007233271870999837,0.05563804482898655,4.751542564514193
528,0.00012263181244620062,-0.006806073838214535,0.0512434407018251,4.743619183200207
529,0.00016827921843606518,-0.009124275986774209,0.08522386244588631,4.579486129865376
530,0.00016897951746744607,-0.009152165816671942,0.08922081961952365,4.529570767416266
531,0.00017669190188258826,-0.009288578200861635,0.08705529741732533,4.601937087468752
532,0.0002010669630331776,-0.009458482846815252,0.07884391086320514,4.7753192822551025
533,0.00027235693224577593,-0.01274681971054861,0.12335319661364577,4.5866364214843935
534,0.00030740399433941683,-0.014119734796740661,0.13701929297597848,4.577194635888302
535,0.00019990315494389468,-0.00926278423462231,0.07286327880546169,4.8269507459858465
536,0.00022633119513453673,-0.010316650606010995,0.08348093695382909,4.830008567356998
537,0.00014959572849576315,-0.0071960152159648025,0.05097742903643031,4.854878781441655
538,0.00010227131423811777,-0.005502836718191504,0.03163257771880246,4.872475232082708
539,9.538618533227197e-05,-0.005159762766396947,0.026987253865604716,4.885781113228044
540,0.0001270794644830879,-0.006400411092582006,0.04633318315505629,4.825979354828126
541,0.00017200576862912856,-0.008293000155146545,0.06862113015033458,4.79885826761772
542,0.00020204577568121152,-0.009522318217904962,0.08265783516642054,4.797725027358531
543,0.00020465808345003427,-0.009731060453044513,0.08566810033974623,4.735780707257455
544,0.00018457724761418434,-0.008854919803589292,0.07686691114683776,4.781167440579263
545,0.00023841890743432972,-0.011139488224387088,0.10507111989744511,4.742834427499573
546,0.00018606192125576986,-0.008867178024319038,0.07713979476683111,4.814754508735488
547,0.00019656752457815658,-0.009315425324673882,0.08230469053826131,4.802661323352871
548,0.0001982262597088238,-0.009316931894383275,0.08190089548978587,4.85079300553692
549,0.00015651571870998766,-0.007424492445805385,0.05535435165840447,4.935470893972067
550,0.00019905062898852065,-0.009292216812681386,0.0790394879669828,4.923046552645291
551,0.0002716044530508667,-0.012504586058087427,0.12020484813503426,4.845091917605649
552,0.00024461135975610847,-0.011233829180400627,0.10074486485981113,4.954720464484717
553,0.00023364623466770061,-0.010684482757380532,0.09187331179637764,4.974094580218647
554,0.00021330708502960525,-0.009916508872888622,0.08591973181900041,4.972670301962399
555,0.00021562236964174782,-0.010135050240197226,0.0919473939146673,4.960717074621611
556,0.00024256388306331293,-0.011281722710299123,0.10509069747950024,4.954036116525965
557,0.0002940062773661496,-0.013486535145131656,0.13154889098321956,4.912855920022548
558,0.00026254025825992827,-0.012059842494058894,0.11196022969398166,4.959759648920775
559,0.000306781059407901,-0.013719492716329117,0.12672376534541238,4.910741343395833
560,0.00031028868727286946,-0.013951761843887736,0.13159024165732047,4.906611414535589
561,0.00032353014464070847,-0.014584742199401998,0.140880342709476,4.907248701848487
562,0.00026918749386985874,-0.012346232075159667,0.11528945286248565,4.994890670082456
563,0.00027522227791524414,-0.012486260249719484,0.11395107812596722,5.007287723517575
564,0.00027890891023271333,-0.012590794607805794,0.11372790381596125,5.026343976253417
565,0.0002540480326713199,-0.011609800732572461,0.10391595278906515,5.027596798215555
566,0.0002312771767636249,-0.010587238049041119,0.09039811717701955,5.013671938205651
567,0.00023657367540507617,-0.01104442818321628,0.10187920333033838,5.036788098594455
568,0.0002384392611637466,-0.011075433649151251,0.1008829312380521,5.038287598089404
569,0.0002208298920593769,-0.010256750054362133,0.08980994028492142,5.018223010225068
570,0.00020070967699546235,-0.009351840667245188,0.07819748796564716,5.009377888591406
571,0.00023576674844433824,-0.01093741142217903,0.09956311835445997,4.958579709887833
572,0.0002630049454838696,-0.012214594769195532,0.11797475717603793,4.919001568340545
573,0.00025048753041883323,-0.011727757515559186,0.11339723038477306,4.941733569632835
574,0.00027271830733249005,-0.012730583382262788,0.12670629484626206,4.920329057217848
575,0.00024027731736508444,-0.011233217165064386,0.10635961519907465,4.922766982246763
576,0.0002647913032166568,-0.012312770347742703,0.12028201379182228,4.879535126476369
577,0.0002654690121876575,-0.012320994760627106,0.12008531455308678,4.859501095490847
578,0.00028226858183023304,-0.013055104666079712,0.12827827830016864,4.907813242386376
579,0.0002786683013275814,-0.012940096940002997,0.12804144829153613,4.907912243239984
580,0.00032937938214824944,-0.015046719417171618,0.15187877332512517,4.875244930324546
581,0.0003297581934312097,-0.01505283361565441,0.15164937530707745,4.883103562812365
582,0.0003284516545819048,-0.015047002332685773,0.15312292647266687,4.838835566874419
583,0.00033061418630954366,-0.015166036424085854,0.1549959840636528,4.868532542786689
584,0.0003173096884215444,-0.014652979682277223,0.1503473658716855,4.8453980454110726
585,0.0003080989331830514,-0.014207924036880615,0.14426661166228597,4.812631273883495
586,0.0002887568943579276,-0.013397131194426126,0.13547359921766336,4.8068508320402525
587,0.00032595104251494127,-0.01502795261401145,0.1554517957283169,4.801229997266506
588,0.00029605488851074433,-0.013870157318189172,0.14523253397584335,4.819543281503541
589,0.0002646549048395226,-0.01244705260009752,0.12626931469190783,4.84296172022789
590,0.00027147047244429365,-0.012751731553812965,0.12942818657597957,4.892800817991777
591,0.00025877543745932467,-0.012200022197622496,0.12334460370058124,4.8571438481633855
592,0.00024619636495259127,-0.011715382749490449,0.11914276912897642,4.863650843001071
593,0.0002911990485906636,-0.013656384561489116,0.14230664905327003,4.839966786350301
594,0.0003045293340818595,-0.014202040618545948,0.14764115616373635,4.858353345174211
595,0.00031500561981668673,-0.014682398953265384,0.15422426012604643,4.847957267740647
596,0.00032592478639909645,-0.015207084236922717,0.16210761101757598,4.831964894758724
597,0.0003392062437099894,-0.015619117062555286,0.16255757989544817,4.870744439417447
598,0.00028986405519976303,-0.013548192863129211,0.1382843392164625,4.933621824613947
599,0.0003063912430975618,-0.014388304852761135,0.1523905896451961,4.884342395136731
600,0.00031393231830026706,-0.01484155005750989,0.16119856612419867,4.8887105343246375
601,0.00026198538960017776,-0.012612356492197717,0.13520692532496723,4.896694974647603
602,0.00027797221032165183,-0.013315691520304792,0.14432097187224152,4.864194620227236
603,0.0002908913038058792,-0.013950740245750236,0.15444814677318403,4.827204195444978
604,0.000277015454234484,-0.013265751892125983,0.14364479199758626,4.853522160077279
605,0.000292618437678625,-0.013960485383016846,0.15289975964812855,4.818201606248331
606,0.00037524232314740914,-0.017470407494612015,0.19360784343852772,4.753148680891496
607,0.00035219152185333335,-0.016584046838801547,0.18630340590082184,4.744096313522398
608,0.0002943888401839944,-0.014247369120297339,0.16231743270511492,4.799607653974496
609,0.00027872905752636856,-0.013601619120644287,0.15543003044468204,4.80622328150089
610,0.0002747600016678259,-0.013474668880507234,0.15495451895216442,4.821139682172332
611,0.0002621335567770395,-0.012939834943701123,0.14917605572184067,4.801091736600609
612,0.0002945926827811784,-0.01433293738969455,0.1661416407493066,4.7457976632772425
613,0.0003163964887598569,-0.015330629710233395,0.179940874228333,4.7109464870437385
614,0.0002815481123660183,-0.013784771850684979,0.1600314632163592,4.749002843376433
615,0.000264043833888255,-0.013075291836831569,0.15244044482172509,4.785251400325656
616,0.00024360346967343538,-0.01223396363563458,0.1435506083949454,4.790900386404112
617,0.00017214726628398278,-0.009026979553014559,0.10201578935592406,4.81137738514703
618,0.00012101238028000834,-0.006812681028007579,0.07540962199601277,4.830110304242663
619,9.181472454203787e-05,-0.005651787253178652,0.06406220145852044,4.857758053690115
620,8.09445591347184e-05,-0.005137340655890442,0.05671382391076855,4.859719735637512
621,6.344165210480014e-05,-0.004362656692456793,0.04710579143543151,4.854083783008012
622,0.00010762788079069016,-0.006175005035145269,0.06590194233146297,4.854966458937772
623,0.0001454623930098021,-0.007578308458258819,0.07614086710342335,4.85710443506438
624,0.00012559360120472233,-0.006637683992748977,0.06312619358769568,4.824236254996515
625,0.00011080168425678474,-0.005880180369809252,0.04931515320020722,4.949437366102027
626,0.00010787177203282055,-0.005537124926076555,0.039178527136299116,4.912095904114381
627,0.00010463259268845226,-0.005380063532992949,0.03580138991506336,4.919586330230778
628,0.00012762540556581734,-0.006559932159277022,0.05677685579081448,4.895457575826492
629,0.00017450637286304876,-0.008500573908137897,0.07799815326145695,4.851952165402186
630,0.0001615380893834882,-0.00807310451757406,0.07668740496169925,4.843956952963318
631,0.0002641234445460826,-0.012423551524515599,0.12752173185482707,4.724759891084501
632,0.00027981859399797693,-0.013131180808155129,0.13669527437176368,4.726093255683533
633,0.0002559803759216635,-0.012149671266796601,0.12529576222793098,4.8106831067292495
634,0.000273351893524924,-0.012970954922368553,0.1373571705680846,4.780649224233213
635,0.00029581436143015505,-0.013880082870294548,0.14676715357981868,4.755527214938312
636,0.0002633064219483842,-0.012434165233227677,0.1284603305026597,4.759035328379541
637,0.0002482989174652748,-0.011735003728138498,0.11923954765598281,4.718904296022464
638,0.00023031655791552592,-0.010906575299127058,0.10767208544554902,4.725215795475282
639,0.00025633333308928974,-0.012068467821645269,0.121497249484619,4.6573556928685464
640,0.00037179490498465687,-0.017090799134203617,0.18320646230411822,4.49153637740099
641,0.0003679973841706877,-0.016995573090093318,0.18623972136430164,4.521538310957779
642,0.00030808428015364353,-0.014451882556883521,0.1565150537390806,4.590366072391149
643,0.0003290938264649689,-0.015284795656194653,0.16407876729446652,4.542946420572489
644,0.00036350477784167254,-0.016817933476235933,0.18276772908982544,4.468873619535801
645,0.00038005689192663317,-0.017538641591617946,0.1923792874172072,4.45031193106642
646,0.0003668492358171093,-0.017077365355855988,0.18833805663476866,4.408649505996544
647,0.0004134685916478398,-0.018958247200098394,0.20711757622082402,4.389338499684278
648,0.00048533215583826676,-0.021837812889390698,0.23660476156361582,4.339829820671797
649,0.000507796753878546,-0.02270570599383962,0.2458567973232509,4.3673952425956175
650,0.0005143929745197933,-0.023114513632679686,0.25459398325195776,4.324025952447131
651,0.0005803062803968692,-0.026131193962557347,0.2966042792100484,4.160072305391504
652,0.0006165040987011578,-0.027763838586657916,0.31783568165057374,4.051556229855308
653,0.0006040345836087605,-0.02733342480286173,0.3149755453814264,4.025912727068724
654,0.0005736224535943356,-0.0264674934081806,0.3129734086313726,3.9175353102645247
655,0.0005511149120168273,-0.025252876896474263,0.2939639381601513,4.03078514811779
656,0.0004800136317762084,-0.022449269379962587,0.2622894096727346,4.051729228386783
657,0.0004797793257949668,-0.022210858305151748,0.25401491878557736,4.124626545582446
658,0.0004108255382763212,-0.019428363031057907,0.22295406819907965,4.163284470943152
659,0.00035300533833823003,-0.017101447541964493,0.1965499352498277,4.153259772004434
660,0.00034226065047800105,-0.01659974178746078,0.1900386179026725,4.178424479075119
661,0.0003577162082780269,-0.01762714262481201,0.20907790976707935,4.028141527862199
662,0.0004474782685636884,-0.02074910464587705,0.2288047423465238,4.180030199955771
663,0.0004252729577783488,-0.019883628757560775,0.21888172798367822,4.197707373419036
664,0.00041286059069200326,-0.019505312775661452,0.21695440574272806,4.175375278972178
665,0.00040328923504812304,-0.019534986391369455,0.22305218880101935,4.111723702754492
666,0.00043249280286526833,-0.020147546633900316,0.22101474667501794,4.204044659723643
667,0.0005611158675098725,-0.025167526816748317,0.2743540594797653,4.149959719770417
668,0.000544146270596544,-0.024493084548561493,0.2666317871997876,4.157550419994994
669,0.0005497254067541317,-0.02468930173638916,0.26829613554394083,4.160388570313037
670,0.00045168106640686346,-0.02141084808998866,0.2451166567865041,4.041191092120726
671,0.0003618462380753543,-0.017787046931489702,0.20691968846059927,4.09606191283269
672,0.00035085802883638457,-0.017266158670114214,0.19881987306006452,4.141554464882048
673,0.00035998065033311373,-0.01797779959720028,0.21417072651802885,4.008156699292824
674,0.0003555792194841025,-0.018182267297766744,0.2227886121068382,3.8921829771412044
675,0.0003518407236741749,-0.01800328928921158,0.22041577858034841,3.900401391889351
676,0.0003842774773811577,-0.019295944446507552,0.23752439900954708,3.843299722368451
677,0.00041078155346475345,-0.020267739170484918,0.2512806520310771,3.7807497086061153
678,0.00034325914673088753,-0.01714641705374739,0.20875947074983156,3.9344694282920942
679,0.0003843430992965719,-0.018856324836398757,0.22719500385960556,3.940289621442919
680,0.0003633470019840471,-0.017787363217358586,0.20991893488577637,4.042849016427315
681,0.00034840590059861536,-0.017333119084300724,0.20857040072421032,3.9816929521286846
682,0.0003814240003625333,-0.0189086481998179,0.23045952648707316,3.8936801301025983
683,0.00031516730227018337,-0.01605329974394034,0.1968570167121866,3.92918561946413
684,0.00033424301887047866,-0.01678683544821903,0.2045063297113624,3.9396461788246504
685,0.0003275014097095986,-0.01656778212802846,0.20494145182333906,3.8802916734484056
686,0.0003370386998333052,-0.01720619877404021,0.21633433434686267,3.795381173582774
687,0.00041994327573553227,-0.020810428889011544,0.25974350491959725,3.732929875184789
688,0.0004182496493883307,-0.020739883555789,0.26068291148513234,3.696511544111881
689,0.0004388951527704978,-0.021567263145613927,0.27252267893124815,3.6448727689966067
690,0.0004578659143937948,-0.022332866213594996,0.27859387183608925,3.6894793162131494
691,0.0004684119277209119,-0.022671316321706145,0.2806660155386941,3.721202933201096
692,0.0004561175905799019,-0.02214535002997644,0.2737150185227524,3.739364399798351
693,0.0004895597824949885,-0.023974910468344508,0.30347141419797774,3.5602074725736985
694,0.0005268736752145886,-0.025455356233918217,0.3207863364705213,3.550512011294824
695,0.0005235167933134662,-0.025186087996505853,0.31382769767164914,3.61060517822794
696,0.0005234762670462168,-0.025119506483139105,0.3126940047990768,3.649019537098115
697,0.0005009128935674386,-0.02407743126117618,0.29873041422988994,3.7124110236229386
698,0.0005222952900621256,-0.025227507313595545,0.31713097634165915,3.565731026361962
699,0.0005215673460307698,-0.0251865607678722,0.3165426870120176,3.5601963603337867
700,0.0004958255932035762,-0.024078953860667614,0.30261570381310865,3.5941113615851954
701,0.0004928186239982951,-0.023726651853798398,0.2933257045790822,3.7095676973018423
702,0.0004930439178988637,-0.023628038236899837,0.2875414010552445,3.7635314958813226
703,0.0005054874280806923,-0.024025198676398584,0.2905059028662703,3.784050801301503
704,0.0005555542301097354,-0.02578346521126844,0.30311498069239307,3.898296188869302
705,0.000605792717937952,-0.027934737734440798,0.33054182352079703,3.8225476631831063
706,0.0005574160917709227,-0.02583897979308974,0.3032975541103528,3.9033577734066696
707,0.0005935246005961252,-0.027486358411617815,0.32660658988160196,3.8169986812003156
708,0.0006046287128228937,-0.027981657827340235,0.3337833926616963,3.8020208732099845
709,0.0006061768580349748,-0.027800150377135215,0.3272142006518768,3.888452016085337
710,0.0006320192968203139,-0.029165191172567696,0.3482945711060646,3.7581877588490764
711,0.0006331079755027146,-0.029086126953228056,0.3455106075186525,3.80607056175321
712,0.0006490451089688903,-0.029890184500705547,0.35702835632979096,3.73898187829479
713,0.0006399945119643716,-0.029554758970596375,0.3534516880393074,3.7267162844065163
714,0.0006089024449880365,-0.028394244689373717,0.3434379833897908,3.7171821941747867
715,0.000633928333467115,-0.02945817924726074,0.35643416016727386,3.684006652903024
716,0.0005983553597125448,-0.028134253961623203,0.3443472046517677,3.649529021580174
717,0.0006188516538243919,-0.02874260861246518,0.3454626460702071,3.7278987447756338
718,0.0006419787467223815,-0.02986649343956393,0.36444035340822123,3.6633186263713506
719,0.0006728419802577531,-0.031011573829675176,0.37624431632124955,3.6827912207087485
720,0.0006534091184347203,-0.030260587735176783,0.3707656689565886,3.6895089105365924
721,0.0005510366064261904,-0.026052951702057216,0.3198325265203418,3.7623099925023387
722,0.0004957991161748407,-0.023840427172326546,0.29691813789560567,3.7629147986017237
723,0.0005134056419132564,-0.02462510140624477,0.3062621981544733,3.70506051085871
724,0.0004919321382628624,-0.023751589812470875,0.29748461876953586,3.7035118363229813
725,0.0005105320286481362,-0.024632477447914095,0.31104200291672063,3.658032191177407
726,0.0005047301304549244,-0.024390257646846873,0.30898741293445997,3.6971194373024554
727,0.0005034210347147896,-0.024319633138661194,0.30779474651462263,3.7071666489432973
728,0.0004973238561707745,-0.024049987600132924,0.3045267231589311,3.718822179211571
729,0.00048547039628531294,-0.02356850103165697,0.29979444861020665,3.7183845990279996
730,0.00046820417485451824,-0.02290711560437594,0.29511102505972325,3.7142453260681223
731,0.000506166134883576,-0.02430247188505548,0.3081603296539623,3.770513035746581
732,0.0005131815468309291,-0.02457357599529341,0.3097029049688798,3.7747129484514637
733,0.0005243287623923199,-0.025018216667037765,0.3131804482453093,3.775126330862189
734,0.0004933236331371475,-0.023653423674540104,0.2942372838807054,3.8159685339741434
735,0.00047945553871379053,-0.022822351342241247,0.2819395728250961,3.9147522591879182
736,0.00042564991190403205,-0.020376454738604534,0.2472767471339911,4.038983964534449
737,0.000405254501942599,-0.019508843017040884,0.23853666495625223,4.0523295082628215
738,0.00044475842782653723,-0.021176478798653586,0.26042807814800323,4.002941999188489
739,0.00043364030743663756,-0.02071885347780768,0.25494088930469655,4.004241033719165
740,0.0004275021272114514,-0.02058642077323836,0.25314067496090625,3.992624014935043
741,0.0003796148958230822,-0.018626004399843226,0.23160698400165866,4.012143506706867
742,0.00036865685332549043,-0.018323756199360733,0.23286079488874775,3.958476719792556
743,0.0003915699547944609,-0.0194242166648129,0.24917426935520232,3.8852074933800225
744,0.0003868318067777982,-0.01919435363331923,0.24909208665868465,3.9071118363524295
745,0.00038043214699100557,-0.018988166169744473,0.24891647809822826,3.8891204317367825
746,0.0003943543774687983,-0.019750362264139322,0.2623626749568803,3.811515897437683
747,0.00038771636555510726,-0.019495622288490087,0.26051314266111586,3.808111764151525
748,0.0003793102685490723,-0.019102539617199408,0.2552192418253755,3.8314475541820086
749,0.00037386554102130076,-0.01878721778213435,0.24919139271177476,3.8667021120766902
750,0.00033763562638081064,-0.017411153961208303,0.23651643247080706,3.828749209239119
751,0.00033898366962097987,-0.01748414154205055,0.23769053929638806,3.8153244986955785
752,0.00032934001223291527,-0.017031143595175477,0.23158918782629867,3.8520833616760455
753,0.00030837684687658277,-0.016168249542742683,0.2230430099494307,3.8602475416570385
754,0.00029535951574509667,-0.015588951284474241,0.21589581171609665,3.885740994421499
755,0.0003040065758860918,-0.01614760720490064,0.22778548118561856,3.768895854007699
756,0.0003113956946223214,-0.01644996659414977,0.23077322177717094,3.763885637230739
757,0.00027862760726729704,-0.015024093859417937,0.21451524304232336,3.780512489719468
758,0.00031056130657722525,-0.016403286789080755,0.23209626063976105,3.812477645304368
759,0.00033383387236305653,-0.017329262550538262,0.24263377915562576,3.7996531103975113
760,0.0003229360094276107,-0.016878259030696143,0.23850871522080846,3.8018205514732544
761,0.0003111725475778472,-0.016409339003570042,0.23453044650870541,3.798835500549602
762,0.0003122335120384834,-0.016631953110192894,0.2384914667214281,3.741639336589319
763,0.00031414415474569936,-0.016636695612840095,0.23598689447285864,3.770779108931433
764,0.0003553140768045243,-0.018352256560200102,0.25308822957225907,3.718029081447515
765,0.0003623101328736018,-0.018564969429942287,0.2526388957160276,3.757181345856517
766,0.0003771657733637685,-0.019254939137133355,0.2622209920360823,3.7177878923615895
767,0.0003587994606604415,-0.018461310036017302,0.2530909725449876,3.746109333612852
768,0.0003226923006944761,-0.01692294238175108,0.23592972122025924,3.781775852698093
769,0.00031516298130627134,-0.01656132476729691,0.23285613672726338,3.686779399863889
770,0.0003086907068286033,-0.016283065545074332,0.23068598881557534,3.677164541811785
771,0.00029634841839896553,-0.015747986852657568,0.22517575208457313,3.684642535281524
772,0.00030707646514007743,-0.016366298310237715,0.23565630077173433,3.6483765150653134
773,0.0003038289920256861,-0.016007556495049546,0.22709995117638343,3.672234491372574
774,0.0003784239612907695,-0.018803788679174083,0.2539594944409841,3.5106863816620497
775,0.0004203336667269282,-0.020532868322752088,0.27323159311985046,3.4232781076471994
776,0.0004204267406397367,-0.020654182078130332,0.27624548417391787,3.429174005669907
777,0.00040131114827332196,-0.01989463420054489,0.2687967242662435,3.4580814973254177
778,0.0003634498158864903,-0.018546572489767068,0.2567129246922401,3.548087218994246
779,0.0003528101843543074,-0.01814654260993062,0.2545879452339003,3.5352327109451918
780,0.00037354128436953646,-0.01925366988726176,0.27054177825967135,3.503713449873956
781,0.0003724312757305011,-0.01884093439216857,0.26081577890977037,3.48696178230366
782,0.00038471255441595786,-0.01951464601549537,0.27167679503895587,3.449223640036331
783,0.0004621194063962122,-0.023557612183292293,0.33280114275036327,3.247159528044811
784,0.00047814462690310257,-0.024410901748929795,0.3470216453561229,3.195944415985088
785,0.0004844639377943904,-0.02474493251393743,0.35382565901576446,3.1810918909957975
786,0.00047544464312099694,-0.024351712397581653,0.3486984831872377,3.182574613811679
787,0.000443459126297547,-0.022979195178977115,0.3362079886301071,3.1474376572460865
788,0.0003675262678036929,-0.019831110483796762,0.30458754975230656,3.225313513781749
789,0.0003418480046240325,-0.0188308563506301,0.295018640668688,3.275296647607613
790,0.0003514676172897449,-0.01920706662861774,0.2975169962285404,3.289221026387059
791,0.0003643818557714029,-0.019660303081570137,0.29953810559268645,3.3016249404922995
792,0.00035361668002528354,-0.019088792734024508,0.29307871532351026,3.2639887395469374
793,0.0003499294454027816,-0.019013434411654023,0.2953616122393148,3.230643875600074
794,0.0003395543163305358,-0.018784933915712895,0.2955222128787574,3.280072754856937
795,0.00038808834970136116,-0.021114470122425583,0.3300325109348155,3.1510389727766226
796,0.00038475346538284575,-0.021163498459501027,0.3368849785884779,3.1240183450790493
797,0.00044725305004749143,-0.02378872895251655,0.3660988444563858,3.0660643187063386
798,0.0004418393307167186,-0.023269040980577086,0.35628043656727376,3.201408456118242
799,0.00041707476505738655,-0.022500330462896775,0.3517887897765881,3.1041445908391703
800,0.0004029238048516992,-0.02211344195971924,0.3532310635997694,3.0406915855755856
801,0.0004182289827738394,-0.022824201009691205,0.36363172440029345,3.0058515696507495
802,0.0004593713727494935,-0.024566848289632934,0.38347882943482303,2.946804627920177
803,0.00044482700195573604,-0.023964057965961374,0.37701579771760857,2.9621764789637655
804,0.000405409054451568,-0.022391951597745013,0.36135396560587985,2.965978765776679
805,0.0003880152838633744,-0.021669244876680965,0.35380694937767515,2.9567146608645847
806,0.0004259331827871445,-0.02311816360920601,0.3661656623930308,2.918854107535382
807,0.0004373090151131098,-0.023559616784796896,0.36954467595245544,2.9267185342948285
808,0.0004459010127716309,-0.02355986180737364,0.35730190901654496,3.1243504903247454
809,0.0004392172307204498,-0.022980964729602916,0.34653273276137275,3.26376773424682
810,0.00047978708895203835,-0.024634904387262648,0.36490708495339735,3.342602801911264
811,0.00046004169269293405,-0.023447286274029172,0.3405896926392264,3.425450818084786
812,0.0004276396511563782,-0.021952720794474228,0.319083547698226,3.5770778337924103
813,0.00041915992383749967,-0.021548367366228137,0.3130737912108046,3.5866166472954455
814,0.00046415368794722455,-0.02358566819090485,0.3404142183570631,3.5641288738241688
815,0.0004321305325845959,-0.02203884948537768,0.3170366971635051,3.5763240664081968
816,0.0004543497407948609,-0.023150973339847933,0.33527032751373964,3.484479462024496
817,0.00045462800393615115,-0.023385228360941677,0.3446812887140177,3.4408040168369034
818,0.0004521398042737939,-0.023531327429767546,0.35418118672510657,3.3482512710535857
819,0.0004457514413966658,-0.02310947862390952,0.3448279566679862,3.3665248099054494
820,0.0004461417449108631,-0.02323982662157692,0.3500783797901872,3.2833787740470814
821,0.00045201492773004365,-0.02375465545947024,0.3640312210969976,3.2303120761207462
822,0.00046297564426734706,-0.02398514574338974,0.359331362545015,3.3305481023005585
823,0.0004694316484075457,-0.02403423693359515,0.35292383479283396,3.4115411922950587
824,0.0004795781414593553,-0.024346917670291422,0.3529550750081669,3.438301409141596
825,0.0004899997421989161,-0.02462034080777692,0.35076153658706405,3.520564574195653
826,0.0004692408445872934,-0.023723582186237546,0.33998967733236585,3.5145042433382185
827,0.0004778985687240663,-0.024201724623227925,0.3489065269623601,3.480709204955213
828,0.00045087028966869563,-0.023336140974968902,0.3475525593657066,3.398250808231899
829,0.0005206556044920995,-0.026314026915036547,0.3826104248954185,3.352820150659919
830,0.0004297106858062823,-0.02233284411275589,0.3323550780315764,3.505549233334379
831,0.0004269134578017968,-0.02222902381913799,0.3316963563058593,3.4853303451857562
832,0.00042428379106573783,-0.02219178564318192,0.3336140373422401,3.4505796910212
833,0.00043596448240303966,-0.02261301459884442,0.336380332560354,3.4354532101183928
