3M,6M,1Y,2Y,5Y,10Y,15Y,20Y,30Y
0.2546044,0.28324726,0.27695876,0.24916829,0.9953464,2.413199,2.923733,3.0793195,3.2089705
0.24955964,0.2829246,0.28166014,0.24522257,1.0905422,2.6636794,3.1189256,3.3198564,3.4249043
0.24986723,0.26435283,0.2657578,0.2446807,0.42982414,1.4317149,2.039138,2.23538,2.6003551
0.25388566,0.28340557,0.27869096,0.24945587,1.0234594,2.4954224,2.9868257,3.1580963,3.2793152
0.2571607,0.27384117,0.27200368,0.25781435,0.5240697,1.5995791,2.21348,2.3811185,2.7011714
0.23874308,0.25135332,0.25306976,0.20951888,0.4153348,1.3934985,1.8889171,2.1168115,2.479623
0.24740283,0.260362,0.2607522,0.23085472,0.41491747,1.3875449,1.925855,2.1468878,2.5051804
0.24036121,0.25381425,0.25575006,0.2171154,0.41294158,1.3890052,1.9212004,2.1388936,2.5061758
0.2708965,0.2856391,0.2799788,0.27811992,0.47492492,1.5276963,2.1417596,2.2986526,2.6187198
0.22970533,0.23900443,0.2397889,0.17036337,0.41659194,1.403134,1.7293072,2.0146365,2.355296
0.25182128,0.2677452,0.26840854,0.25065157,0.4832341,1.5192661,2.138078,2.3278809,2.674193
0.2545298,0.27612463,0.2717645,0.25292635,0.6939689,1.8653375,2.4697654,2.6080906,2.8636367
0.2429367,0.25683933,0.25896767,0.22631225,0.42237857,1.4111003,1.9731889,2.1805003,2.548394
0.24356627,0.25790873,0.2605142,0.22998533,0.4191121,1.4063399,1.9875191,2.1991248,2.5699809
0.2388406,0.25195906,0.25390917,0.21203327,0.41398168,1.3916105,1.9063294,2.1274734,2.4939265
0.25476563,0.268827,0.2691575,0.25434515,0.42548367,1.426074,2.040523,2.2325845,2.5954802
0.25601968,0.28227428,0.2749307,0.24845223,0.92947924,2.286866,2.8094869,2.9401922,3.0967035
0.24581046,0.25986186,0.26144776,0.23299737,0.42677367,1.4205953,1.9957896,2.19792,2.563413
0.2516927,0.28355524,0.2805276,0.24802232,1.0608555,2.5904126,3.0700736,3.2499037,3.3609624
0.24930301,0.26441336,0.26625082,0.24609208,0.440393,1.4545412,2.0782168,2.2641442,2.630708
0.2471832,0.26162317,0.26242244,0.23461589,0.4333044,1.427392,2.0016844,2.2041411,2.563583
0.24750265,0.261489,0.26266736,0.23681952,0.42413348,1.409045,1.9870918,2.1912103,2.5547473
0.2396103,0.25203183,0.253298,0.20962678,0.4172061,1.3994873,1.8873336,2.118869,2.476916
0.24834116,0.26224077,0.26309076,0.23808336,0.41357863,1.3985053,1.984277,2.1762407,2.5451686
0.2388787,0.25231516,0.25487328,0.21408871,0.40955788,1.3926924,1.9245684,2.143184,2.5130732
0.25990048,0.28790918,0.27959332,0.25141087,1.0359588,2.516207,2.9854388,3.1219053,3.2271185
0.24400505,0.2590037,0.26136148,0.23245242,0.42562068,1.4158471,2.0116315,2.212443,2.5831995
0.25445998,0.28282887,0.27628788,0.24886759,0.9732479,2.3639598,2.8860602,3.0317435,3.1725543
0.2477439,0.2630352,0.26486084,0.24221273,0.44440955,1.4562201,2.0724342,2.2584188,2.6245234
0.22913218,0.23776032,0.23892155,0.16912463,0.40532514,1.3871765,1.705861,1.9886328,2.3392534
0.25181335,0.28382114,0.2823576,0.24532224,1.0984206,2.711096,3.147553,3.3508422,3.445039
0.26290557,0.28026882,0.27601144,0.26752228,0.5536891,1.6473851,2.2668045,2.4162235,2.719919
0.2791924,0.29157057,0.28378427,0.28790388,0.41864437,1.4502383,2.0470026,2.2010038,2.528176
0.28568298,0.29725134,0.28727084,0.2951181,0.42143476,1.4645934,2.0384855,2.1907895,2.506479
0.24746233,0.261745,0.26324645,0.23759326,0.43106437,1.423752,2.0083997,2.2164726,2.5777097
0.25352418,0.2841229,0.27943093,0.2497472,1.0434554,2.524712,3.016406,3.183436,3.3017213
0.24617583,0.2606776,0.26269594,0.23664008,0.42239404,1.4114468,2.007141,2.2081065,2.5772243
0.25156313,0.2835414,0.28069672,0.24680954,1.0771532,2.6125963,3.0756142,3.2689154,3.376975
0.2582755,0.27536178,0.2733059,0.26143336,0.5226186,1.5857155,2.2127192,2.3872948,2.7088504
0.25710016,0.27089873,0.27009028,0.25591493,0.4204961,1.4225008,2.030955,2.2162535,2.575226
0.25322434,0.2708436,0.26986027,0.2522039,0.5432663,1.6280375,2.2465985,2.4096062,2.7306867
0.25438523,0.2842883,0.27861044,0.24937671,1.0448971,2.5228596,3.0140002,3.1821456,3.2896748
0.25138062,0.26515302,0.26627684,0.24623017,0.42940083,1.4329835,2.025711,2.2309597,2.5931654
0.25311804,0.2837388,0.2794492,0.24900489,1.0443659,2.5414882,3.0291708,3.2017827,3.3153145
0.25509298,0.28118005,0.27374467,0.24888058,0.90693116,2.224796,2.767746,2.9032953,3.0669682
0.25239512,0.26770726,0.2688016,0.25172937,0.47078094,1.5053226,2.1219666,2.319909,2.6690924
0.24114962,0.25486293,0.25689277,0.22044127,0.4216064,1.3992136,1.9403623,2.1585364,2.524056
0.25234613,0.2668719,0.26812354,0.25190622,0.4268087,1.4258568,2.0497627,2.242571,2.6092753
0.2547889,0.28117087,0.27427527,0.24783431,0.9263855,2.2780554,2.806306,2.955281,3.1067362
0.2393132,0.2515614,0.25277662,0.20857322,0.4135059,1.3919894,1.8757966,2.1049573,2.464963
0.22655824,0.2353867,0.23705822,0.16373119,0.40361166,1.3908213,1.7079029,1.9882396,2.3390055
0.24684933,0.26164705,0.2633337,0.23839179,0.42897078,1.4235027,2.0251825,2.2185965,2.5869334
0.24673535,0.26173517,0.26383784,0.2399146,0.42788255,1.4245491,2.037852,2.2300081,2.601103
0.23221788,0.24321498,0.24532819,0.187119,0.40382898,1.3799801,1.7963691,2.0545406,2.4152713
0.254397,0.28378493,0.27828497,0.24953815,1.0228174,2.483737,2.9814472,3.147136,3.2656677
0.25063935,0.26644126,0.26745722,0.24774048,0.48135597,1.5240091,2.1385744,2.3293755,2.6752582
0.25061098,0.264986,0.26614878,0.245577,0.43009973,1.4296888,2.03351,2.23208,2.5958023
0.2537943,0.27068907,0.2694264,0.2516724,0.5158948,1.5714083,2.1825602,2.3548257,2.6822379
0.25333002,0.28474733,0.28223264,0.24621704,1.1014373,2.7025588,3.1312945,3.31913,3.4157887
0.25172317,0.26419863,0.2637192,0.23816225,0.4102941,1.4075909,1.9544084,2.1569774,2.5143905
0.2696802,0.2840301,0.2795611,0.2778457,0.45579785,1.5062355,2.1303053,2.2841666,2.6174896
0.25733817,0.27870402,0.27413464,0.25697908,0.71050876,1.9048104,2.4937503,2.6437397,2.8889985
0.24209382,0.25571245,0.25742668,0.22206053,0.41589975,1.3924378,1.9378582,2.1508505,2.5175757
0.27242193,0.28567085,0.27924752,0.2773162,0.44242048,1.4756949,2.0677695,2.2281327,2.5524564
0.24079926,0.25385606,0.2555293,0.21708363,0.41695353,1.3995141,1.9220687,2.1358974,2.5020108
0.25792363,0.2736387,0.27283943,0.26157516,0.47592932,1.5142285,2.1459415,2.3292525,2.671877
0.2529051,0.26777068,0.2687509,0.2527267,0.44424206,1.4646568,2.0899146,2.275282,2.6363213
0.28053397,0.29431298,0.28559995,0.28985223,0.48068866,1.5632199,2.1533926,2.2931905,2.5964236
0.25335848,0.26912835,0.26935482,0.25311348,0.45924672,1.472519,2.1006107,2.2896986,2.6442492
0.24942462,0.2641121,0.26640716,0.24614719,0.45094472,1.4764625,2.0873218,2.2875924,2.6498823
0.2589777,0.28604844,0.27811897,0.2517082,0.9823675,2.4040358,2.898599,3.027185,3.160367
0.27690074,0.29023772,0.2829101,0.28629777,0.4414841,1.4723965,2.0787563,2.2397497,2.5632923
0.2517734,0.26661342,0.2675649,0.24926955,0.43807957,1.442814,2.0589087,2.252633,2.6141825
0.25544643,0.28458685,0.27866626,0.24942052,1.0426819,2.5182536,3.0013003,3.1685178,3.2790616
0.27788916,0.28961498,0.28172147,0.2836726,0.40930578,1.4220419,2.00057,2.1676402,2.4953249
0.2774042,0.29050437,0.2833527,0.28776732,0.4305241,1.4546111,2.0677743,2.227428,2.5554795
0.2443403,0.25863442,0.2606553,0.23091853,0.41868532,1.4010749,1.9818525,2.1848247,2.55489
0.2406129,0.25421977,0.25639814,0.21914962,0.415513,1.3967059,1.9401383,2.1515145,2.5206335
0.24979831,0.26400754,0.26505443,0.2433355,0.41991302,1.4077517,2.00845,2.2052088,2.5709639
0.24933144,0.2623331,0.26247534,0.23560406,0.4091921,1.3909848,1.9460928,2.1503518,2.5122578
0.25628707,0.28473485,0.2777235,0.25134766,0.99030805,2.4109411,2.9231079,3.064948,3.1939118
0.24749832,0.26189908,0.2630426,0.23766804,0.42527103,1.4091146,1.9985102,2.1988256,2.5623155
0.2465099,0.26183084,0.26386955,0.24032263,0.43016264,1.4271059,2.048202,2.23332,2.605521
0.25530967,0.28347367,0.276189,0.2487488,0.99358594,2.3859308,2.8969898,3.0516446,3.1820297
0.2463932,0.26105374,0.26296908,0.23727904,0.4294805,1.4220078,2.0198517,2.2203066,2.5865424
0.25102577,0.26516682,0.26626122,0.24611968,0.42069763,1.4219083,2.029398,2.219131,2.5855765
0.24049449,0.25421253,0.2561113,0.21796678,0.4176612,1.399296,1.9368777,2.1489356,2.5152702
0.25723317,0.27259293,0.27250874,0.26164013,0.459084,1.4918795,2.1302392,2.3136244,2.6651073
0.25320205,0.26857248,0.26970118,0.2537924,0.48665747,1.5416229,2.1573217,2.3507984,2.6961746
0.24696028,0.26089972,0.2627921,0.2369708,0.4341856,1.4392182,2.0199125,2.2221909,2.5871036
0.25401363,0.2837117,0.2780405,0.24946038,1.0155077,2.4566839,2.9627602,3.1192956,3.245585
0.24273804,0.25647843,0.25867313,0.2250193,0.415186,1.397326,1.9555141,2.1671617,2.5359821
0.28137764,0.29613218,0.28611392,0.28976658,0.5227875,1.6369058,2.2184043,2.3420002,2.6274843
0.2500372,0.26520082,0.26714337,0.24852519,0.44922268,1.472621,2.0989466,2.284974,2.6501875
0.24036612,0.25456455,0.2572425,0.22115466,0.41387618,1.3949232,1.9578562,2.166661,2.5388439
0.25341076,0.28397074,0.27915987,0.24846354,1.0501413,2.5428538,3.0288153,3.2026272,3.3118703
0.2540086,0.2709476,0.27063572,0.25499958,0.524684,1.5904229,2.2112455,2.397254,2.7245104
0.25454083,0.26881555,0.2679594,0.24918278,0.43065006,1.4312861,2.0263865,2.2148833,2.5712795
0.2812576,0.29407206,0.28507695,0.29009622,0.44615385,1.4975394,2.0862362,2.2333035,2.546466
0.24691385,0.2611087,0.2627076,0.23610201,0.41325143,1.396273,1.9847226,2.1901727,2.557773
0.24305491,0.25745198,0.2594647,0.22728157,0.4184196,1.3978617,1.971509,2.1788778,2.5464754
0.2551766,0.28267685,0.27582464,0.24907717,0.9734374,2.3655696,2.8801289,3.0340614,3.1684756
0.25087327,0.2832506,0.28150728,0.24713376,1.0790757,2.6526046,3.114935,3.3117685,3.4141784
0.24336083,0.2578221,0.2602782,0.22999223,0.416274,1.4021356,1.990795,2.1887317,2.5622404
0.25156802,0.26619074,0.26831165,0.2515537,0.45160615,1.4800665,2.0996382,2.3005931,2.6623497
0.24321903,0.25764388,0.25976658,0.22805232,0.4179775,1.398795,1.9759285,2.1841028,2.5524325
0.24876997,0.26326093,0.26472083,0.24237186,0.42409045,1.4184828,2.0233846,2.216007,2.583777
0.24266134,0.25628522,0.25831568,0.22352512,0.42078915,1.4081151,1.9538984,2.1751645,2.5393524
0.25479534,0.28059015,0.27336708,0.24837835,0.8935379,2.2103317,2.7568278,2.893708,3.0590909
0.2554502,0.28180352,0.27440265,0.24908487,0.92945194,2.2668617,2.7983398,2.9409685,3.0961215
0.23434106,0.24602865,0.24813251,0.19521447,0.4083202,1.3854892,1.8339447,2.07988,2.4422274
0.24154234,0.25528014,0.25698975,0.22033331,0.410265,1.3877887,1.9352391,2.146,2.5129929
0.24561594,0.26037684,0.26255664,0.23681316,0.41964757,1.410907,2.0183516,2.2071414,2.5810602
0.2518021,0.28366885,0.28039983,0.24848908,1.0551878,2.571052,3.0569506,3.230291,3.3462608
0.2550967,0.28379896,0.27742934,0.24927042,1.0157013,2.4513717,2.9502826,3.1144001,3.2346282
0.24439321,0.2581349,0.26028687,0.22979337,0.42110312,1.4121263,1.9791095,2.1875875,2.5559292
0.25208053,0.26974455,0.26932856,0.25023565,0.5671088,1.6581364,2.2581744,2.4441266,2.7561705
0.25239357,0.2668191,0.26784956,0.25002724,0.43286678,1.4420489,2.0571342,2.2513082,2.6140323
0.24901697,0.26357436,0.2656161,0.24482597,0.43223262,1.4383585,2.051205,2.2471495,2.6157873
0.24002698,0.25394583,0.25634304,0.2180968,0.40723908,1.3828843,1.9347012,2.1486323,2.51889
0.25051567,0.28262576,0.28285483,0.24839267,1.0623512,2.647823,3.1007125,3.3004045,3.4245908
0.25517294,0.2766802,0.27214348,0.25397697,0.6955885,1.8694468,2.4725437,2.610035,2.8638957
0.24982618,0.2639598,0.26544443,0.24454632,0.41907305,1.4100909,2.0160122,2.2113652,2.5803304
0.25154835,0.26483396,0.26460615,0.24161097,0.41671583,1.403348,1.9733244,2.1724443,2.531355
0.25012955,0.26490512,0.26650468,0.24754488,0.4258492,1.4259229,2.0509398,2.2377534,2.6083229
0.25504446,0.2830388,0.2764851,0.24900563,0.9887481,2.3975475,2.9056635,3.0639408,3.1940985
0.24007635,0.2526408,0.2542139,0.21274912,0.40809152,1.3843751,1.8887864,2.1140754,2.479051
0.24759921,0.26230133,0.26435754,0.24126315,0.43364394,1.433036,2.0393074,2.239361,2.606782
0.24244972,0.2567514,0.2588457,0.2259474,0.41524523,1.3939294,1.9646153,2.1692033,2.5399566
0.2509469,0.26493996,0.26599458,0.24550138,0.43051893,1.4326118,2.0273712,2.2286334,2.5905466
0.25112176,0.283126,0.28102008,0.24847284,1.0555516,2.5928738,3.0704825,3.2522602,3.370033
0.25457552,0.28287852,0.2768081,0.24979563,0.9797766,2.3851998,2.9007306,3.0520468,3.1906455
0.2544912,0.27949283,0.27278596,0.24886648,0.8554603,2.1449282,2.7027192,2.832681,3.0170066
0.23599754,0.24824698,0.24998477,0.20042609,0.40814865,1.3853712,1.8568523,2.0902765,2.4528847
0.25333434,0.284325,0.2796498,0.24836928,1.0624595,2.556301,3.0357752,3.212012,3.3231053
0.23580408,0.24615517,0.24630383,0.1892348,0.4157998,1.3920597,1.7789234,2.045403,2.3883955
0.2548029,0.2827792,0.27679974,0.24929713,0.98395544,2.4018369,2.909461,3.069846,3.2025056
0.25038198,0.26504543,0.26635286,0.24648851,0.43622622,1.4424723,2.0531828,2.246353,2.6102467
