3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
1.9052593,2.0239193,2.0942247,2.4018183,2.6281571,2.8051171,2.9091854,3.4077353
2.3078523,2.3657103,2.4302075,2.6563091,2.8562121,3.0544386,3.1572075,3.751157
2.622038,2.6531057,2.7142527,2.9080408,3.0840974,3.2870922,3.3895917,3.9758985
2.614764,2.6445444,2.7116413,2.9075809,3.0873365,3.2951713,3.40132,3.998391
1.7448878,1.8575945,1.9415485,2.273656,2.5327299,2.7194176,2.8770049,3.4178092
2.8206215,2.8355188,2.9108627,3.12016,3.29216,3.4873257,3.5991037,4.175822
1.7718472,1.8969321,1.9649613,2.2808013,2.515878,2.7037077,2.8276014,3.3142283
1.704247,1.826843,1.9212022,2.275551,2.5509572,2.739807,2.9132128,3.4672644
2.978682,2.9876547,3.0823874,3.3208108,3.489246,3.672577,3.7916524,4.3303647
1.8061836,1.9335976,2.0054514,2.3282726,2.559727,2.7327437,2.843033,3.3394423
1.9034867,2.0336523,2.0798278,2.358014,2.5375443,2.6934826,2.7470245,3.1740282
2.6031685,2.6324115,2.7001216,2.9039507,3.0882063,3.297118,3.4056249,4.0067496
3.1498675,3.1903198,3.311853,3.6130185,3.8109412,3.9628892,4.107589,4.5793242
2.7862291,2.801075,2.875908,3.0776,3.2541103,3.4599133,3.5721264,4.160533
2.7562888,2.785819,2.8788843,3.1146245,3.298133,3.4932473,3.6179538,4.201891
3.0402641,3.0595417,3.1619356,3.4239173,3.6068583,3.783126,3.9115286,4.4358416
2.845261,2.8562253,2.9335659,3.1405556,3.3108397,3.508924,3.618732,4.1936913
2.7388723,2.7547505,2.8310506,3.0464828,3.2405996,3.4524856,3.5780013,4.1995316
3.1970425,3.2534008,3.388166,3.7296188,3.9309945,4.0548096,4.196551,4.6183953
2.219499,2.300774,2.3603199,2.609696,2.8005826,2.9878774,3.0697103,3.5951095
1.7778552,1.9027917,1.9811745,2.315576,2.5640569,2.745665,2.8755207,3.3943982
1.8512758,1.9726803,2.0437357,2.3569803,2.584781,2.760409,2.8707314,3.374341
2.0148056,2.1132305,2.1818986,2.4627256,2.6804736,2.8682263,2.9760883,3.5169146
2.7558453,2.7787256,2.8560567,3.0736175,3.2566283,3.4579797,3.573622,4.15139
3.1767192,3.2181568,3.3470147,3.6681886,3.861712,4.0012383,4.140299,4.588855
1.9860282,2.0956056,2.1482193,2.4135997,2.6107683,2.7844744,2.8761735,3.3535333
1.9635252,2.0771818,2.1334877,2.4069426,2.6018593,2.7718627,2.853392,3.3312795
2.839887,2.8558373,2.937356,3.1478157,3.3196547,3.5154238,3.6309736,4.201003
2.0346718,2.132505,2.2021909,2.4849906,2.7066047,2.8897753,2.9919622,3.535921
2.8239067,2.8373103,2.9198298,3.1422367,3.3291037,3.5337503,3.657009,4.258943
1.7728689,1.8975588,1.957226,2.2604117,2.4832418,2.6670403,2.7814648,3.250475
2.8781962,2.8875923,2.9712276,3.1957135,3.3798592,3.5824761,3.7058,4.2883368
3.1218834,3.1608698,3.27629,3.5720801,3.7616165,3.9116023,4.0474195,4.515257
2.33914,2.3929794,2.4633713,2.6955466,2.8969367,3.097184,3.2055602,3.8073597
1.8006732,1.9126511,1.9969208,2.32828,2.5879,2.7750144,2.9273126,3.4777176
3.118614,3.1598065,3.2864776,3.5903857,3.7773247,3.9234657,4.0579834,4.52982
1.8680289,1.9734939,2.0512552,2.3618345,2.6147008,2.8150365,2.9610472,3.508997
3.2137487,3.3032544,3.4555845,3.8390818,4.0685406,4.1728287,4.3308063,4.7077656
2.7968986,2.816985,2.8875768,3.0855484,3.2438643,3.4336376,3.5341618,4.0934463
1.5887017,1.7122443,1.7868552,2.1166506,2.3866532,2.5961595,2.7822797,3.2935228
1.9516646,2.0666003,2.1312451,2.4229915,2.6317246,2.7998962,2.8857546,3.3858902
1.9849553,2.0930848,2.1593187,2.4471803,2.6591442,2.8351665,2.926518,3.4367208
2.7600818,2.7779138,2.8568845,3.065679,3.2450032,3.4483824,3.5653431,4.1714306
1.685416,1.8050313,1.8733587,2.1858466,2.425948,2.6139255,2.7571378,3.2489011
3.2614021,3.3668396,3.5295439,3.9366736,4.176134,4.2617183,4.424513,4.7772975
3.2400627,3.324685,3.4761534,3.8517675,4.0789256,4.1850915,4.3434696,4.733056
1.5175225,1.6372538,1.7178442,2.0508842,2.3324826,2.5524588,2.762992,3.2885556
1.6587485,1.7793014,1.8530915,2.180172,2.4367049,2.6277094,2.7877069,3.3038137
2.8321016,2.8495793,2.9357889,3.1592004,3.342127,3.5427785,3.6643333,4.24042
2.002901,2.108536,2.1685586,2.4378676,2.6390593,2.8191714,2.9131653,3.4142435
3.1166348,3.1447415,3.2574115,3.5444226,3.7314992,3.8920858,4.0274477,4.506663
3.1819181,3.2537363,3.3975222,3.7297869,3.9298244,4.047474,4.191794,4.623366
1.7412511,1.8707379,1.936657,2.2536542,2.4841967,2.6641836,2.783657,3.2627962
2.6954181,2.7114305,2.7871287,2.9994943,3.1962416,3.4118166,3.5370033,4.161012
2.2960174,2.3591871,2.4286344,2.67984,2.8913326,3.0888765,3.2037845,3.7971132
1.6868012,1.8103352,1.9042395,2.2624311,2.5403185,2.7306561,2.9042504,3.4538918
2.8285086,2.8450692,2.9270525,3.1426518,3.3176696,3.5146499,3.6312108,4.221198
2.8659453,2.882302,2.9616039,3.1763897,3.3398166,3.5258563,3.6331472,4.182644
3.1219928,3.1400938,3.252722,3.5376492,3.7161083,3.8797705,4.0104656,4.499213
1.6447575,1.761961,1.8488075,2.194406,2.471165,2.6636887,2.8505077,3.3960807
2.581424,2.6107893,2.6747377,2.8692708,3.0505016,3.2609262,3.3674743,3.9717798
3.0171323,3.0315583,3.1288447,3.3805437,3.5575824,3.7350302,3.859251,4.3904524
3.0248432,3.058759,3.1621032,3.4281008,3.6088967,3.7712624,3.8943357,4.384402
3.2254722,3.3145757,3.466334,3.8444815,4.075322,4.1813536,4.342641,4.7264524
1.5843441,1.7085177,1.7885075,2.1277618,2.4061625,2.6203516,2.8115618,3.3326435
1.8485527,1.9803344,2.0433474,2.355497,2.5636764,2.7280488,2.805048,3.2659152
1.4744303,1.5873227,1.6814592,2.0420117,2.3590808,2.5820363,2.8338814,3.4112892
1.7261758,1.8468609,1.9254322,2.2536254,2.5062954,2.695087,2.8456135,3.3609474
1.7104175,1.8406392,1.9114401,2.2431788,2.4906037,2.6782193,2.8140144,3.3030472
3.1749597,3.2139313,3.3369403,3.6484976,3.8447871,3.9917521,4.132072,4.5846987
3.19922,3.2674232,3.401635,3.7357593,3.9465377,4.070373,4.219161,4.6445885
2.0030546,2.1008396,2.1818757,2.484438,2.7280235,2.918953,3.0515428,3.628664
2.1376412,2.2378285,2.2906003,2.5383253,2.721402,2.8964791,2.9679816,3.454418
2.7179236,2.7424035,2.811787,3.001963,3.1758194,3.3795729,3.4894607,4.0780826
1.7975752,1.9292698,1.9959683,2.3105755,2.5251195,2.6890132,2.7814996,3.2503793
2.4148655,2.463662,2.5274942,2.7396195,2.9299333,3.1316514,3.235285,3.8255236
3.040381,3.053354,3.152772,3.4054065,3.5789223,3.7553327,3.8804288,4.404137
1.7104435,1.8329601,1.9216561,2.2676532,2.5324,2.7164707,2.8758073,3.4125357
1.3333416,1.4329271,1.5333015,1.9007804,2.2565594,2.5069163,2.8280826,3.4444306
3.2600503,3.346889,3.503209,3.8914723,4.1190605,4.2169228,4.3744955,4.7526593
1.7325708,1.8510728,1.9314919,2.2622561,2.5198488,2.7097394,2.8639452,3.3945699
2.8711584,2.8855157,2.9652262,3.1738746,3.3394518,3.5308008,3.6434686,4.2063003
2.3180563,2.3692682,2.4388561,2.6777532,2.895359,3.1045327,3.22514,3.8547325
3.165164,3.2057953,3.3333912,3.6566439,3.8517253,3.9937162,4.133769,4.5802865
3.2006364,3.2567124,3.3910058,3.7271805,3.9342465,4.0671377,4.214032,4.6424146
2.859063,2.8751256,2.9548683,3.1710904,3.343574,3.53908,3.6505477,4.2119637
2.2683842,2.334552,2.3980622,2.6292915,2.827829,3.0249283,3.1232955,3.6996078
2.0014188,2.1143687,2.168205,2.4322767,2.6193433,2.786165,2.8575566,3.328653
2.7762911,2.795436,2.8677745,3.0734112,3.246375,3.444014,3.553874,4.1297984
1.9637004,2.0743904,2.1362357,2.4188216,2.6249042,2.798921,2.885035,3.3827887
1.9285934,2.0463262,2.11543,2.4123986,2.6241772,2.7932415,2.8872757,3.383285
2.8650932,2.8774061,2.9598284,3.1762536,3.3550787,3.5567982,3.675388,4.2545915
2.9778547,2.9949527,3.0898948,3.3367374,3.520071,3.7062883,3.8358653,4.3763127
1.909817,2.0331235,2.100687,2.4087987,2.6257946,2.7960684,2.8867023,3.3772388
3.1941972,3.2471704,3.3752584,3.6939402,3.8947365,4.030905,4.1737,4.61247
3.2224874,3.2880993,3.431765,3.7895672,4.002203,4.1197224,4.2695546,4.6801577
2.1595008,2.2315884,2.3052053,2.5656178,2.787957,2.9830966,3.1035585,3.7052035
1.6075206,1.7291455,1.8026408,2.1290991,2.3949275,2.6026168,2.7820191,3.292125
