3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
2.4940817,2.4872985,2.627672,2.8655963,3.086113,3.223841,3.3471496,3.8052607
1.846878,1.9115418,2.0773025,2.26257,2.4475086,2.600298,2.734556,3.2204943
2.102701,2.1132107,2.2644894,2.4765306,2.6773176,2.8513234,2.9965618,3.475636
2.5012581,2.494982,2.6350768,2.8705215,3.0934017,3.2305171,3.3508768,3.8142805
1.6416979,1.7449979,1.8943853,2.1020756,2.3278663,2.4683156,2.5815446,3.0943906
2.5025675,2.4954336,2.6358826,2.8716874,3.093561,3.2314649,3.3528264,3.815403
1.6273745,1.7498527,1.9213712,2.0982754,2.3236408,2.449841,2.544543,3.0488224
2.0632215,2.077474,2.2272985,2.4371793,2.6360734,2.8090885,2.9607003,3.4474387
1.8234468,1.8933507,2.0613532,2.2448962,2.4344785,2.5853827,2.7176068,3.2050397
1.7154202,1.823831,1.9968576,2.1623716,2.3723698,2.5039792,2.5991921,3.098405
1.7614024,1.8564632,2.0304117,2.1967943,2.3977988,2.5345266,2.6350148,3.1325452
1.8242593,1.8971683,2.064511,2.2458417,2.433168,2.5831792,2.7092507,3.196117
2.4687378,2.4646242,2.6045072,2.8350039,3.0544155,3.1930344,3.3141496,3.7797348
1.7067282,1.7968208,1.9398832,2.1554923,2.3589096,2.5094934,2.639389,3.1413178
1.7773306,1.86133,2.0303252,2.2105787,2.4057605,2.5506709,2.669121,3.159045
2.188606,2.194602,2.3258593,2.5558991,2.7407858,2.916683,3.0396192,3.5068736
2.0159993,2.0376346,2.1912787,2.4006007,2.594867,2.7685342,2.919427,3.4029646
1.6591568,1.7599013,1.9089046,2.115084,2.3378992,2.4804525,2.5966387,3.1082556
1.6327753,1.7329056,1.87883,2.0895898,2.3208,2.4688776,2.587336,3.1055784
1.6494789,1.7551025,1.9102573,2.1063757,2.341028,2.47626,2.588095,3.1033878
3.2462404,3.2544906,3.4518774,3.7638671,3.9996264,4.0891333,4.155037,4.7289515
2.4698162,2.4641914,2.604689,2.8371608,3.0545232,3.1953647,3.3182905,3.778407
1.8221684,1.8954465,2.0630438,2.2440493,2.432172,2.581481,2.7077925,3.1952336
3.2265708,3.2391245,3.435685,3.7417383,3.9789507,4.068227,4.1330485,4.703929
1.750191,1.8403234,2.0135293,2.189408,2.3924143,2.5332458,2.6488373,3.1423624
