1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
0.22933161,0.29023075,0.42664778,0.569178,0.7568605,0.9193238,1.2326305,1.5461498,1.7599989,2.1154704,2.5530276
0.20421779,0.26828432,0.399696,0.530247,0.7044438,0.8722279,1.232832,1.5958734,1.886956,2.3053074,2.7043777
3.1882205,3.713805,4.0699763,4.02357,3.94671,3.9662795,4.1358724,4.301709,4.5199785,4.8450174,4.7813187
0.035883307,0.06634879,0.12442064,0.19336069,0.33445394,0.5168718,1.0335617,1.601609,2.2307832,2.959594,3.3153062
0.45935035,0.5198107,0.6670426,0.8980697,1.274272,1.5954702,2.0660582,2.374513,2.5517187,2.878089,3.145078
0.35255837,0.85478115,1.4261129,1.5837853,1.5780175,1.795929,2.6294575,3.1140063,3.772223,4.413296,4.143009
-0.03686595,0.0097106695,0.07954836,0.15673721,0.25059247,0.35754204,0.69481635,1.1612136,1.7477007,2.4643416,2.885983
0.04195285,0.080754995,0.14450419,0.21694827,0.29929137,0.4035566,0.7257446,1.1642346,1.7118673,2.3884854,2.7980728
0.15996134,0.3423047,0.90242773,1.178385,1.3355159,1.6295788,2.479548,3.0251083,3.7465029,4.4401155,4.1568284
0.04076338,0.085995555,0.13036776,0.1841197,0.25918615,0.38364577,0.7989007,1.3197044,1.9733899,2.7335172,3.1171398
-0.02623868,0.0049374104,0.04964423,0.11187363,0.22114098,0.377069,0.8456551,1.3910916,2.0127635,2.7104125,3.0480976
0.24177575,0.30320168,0.4283749,0.5529485,0.71855986,0.8864223,1.2501944,1.6103729,1.8987001,2.3110209,2.7023997
0.034899235,0.07777727,0.12525213,0.1808269,0.25217593,0.36732888,0.75337505,1.2530913,1.887869,2.6344478,3.0255563
3.3721719,3.3014984,3.5533037,3.5468504,3.4249494,3.4790747,3.7186432,3.9423556,4.226508,4.6487684,4.608423
3.8017874,3.437778,3.6076903,3.627366,3.5249863,3.5970345,3.810568,4.0217066,4.2755785,4.66833,4.617893
4.9359365,5.031124,5.178396,5.0965014,4.954058,4.8908033,4.8196144,4.8573084,4.8952093,5.059847,4.9934535
3.192499,3.1465259,3.2416153,3.05902,2.7418845,2.766464,3.1646645,3.484592,3.8723383,4.4031353,4.3690486
5.1206136,5.0090475,5.0531797,4.90324,4.590633,4.490992,4.4765663,4.52285,4.6270604,4.8914404,4.8057785
0.2563969,0.30869102,0.46226788,0.6083088,0.7750343,0.91656494,1.1677693,1.4309803,1.5899758,1.8941544,2.221437
3.0022497,3.3103647,3.5522485,3.4440408,3.2946024,3.3642554,3.6893268,3.9487739,4.289699,4.7386,4.691657
5.1468635,5.032509,5.084814,4.963923,4.672861,4.5755053,4.514382,4.5270286,4.5955033,4.815231,4.7187915
0.17986739,0.27437878,0.44563544,0.5921359,0.74408877,0.8827312,1.1745526,1.4912543,1.7439615,2.1321712,2.4754195
1.3745818,1.5065261,1.816956,2.0051465,2.2477703,2.4670272,2.9598248,3.2963672,3.7187548,4.3639836,4.3321104
0.25155473,0.34125376,0.51628816,0.6748003,0.8524039,1.0043453,1.2989035,1.6009519,1.8061957,2.1676269,2.506489
5.012194,4.9473324,5.054128,4.9444723,4.7825828,4.762513,4.7717733,4.8561087,4.948699,5.1358504,5.061394
0.22306097,0.2688383,0.400046,0.5405723,0.7510586,0.9393101,1.3190265,1.6871207,1.9517728,2.3603382,2.7492018
4.0046277,4.004204,4.1886735,4.1047053,3.9063418,3.884499,4.0090938,4.1771274,4.381807,4.731639,4.7088027
4.5772653,4.3372774,4.453542,4.35919,4.134846,4.1112957,4.204783,4.356513,4.549386,4.8936777,4.876158
0.11665952,0.19820869,0.36111152,0.52057505,0.72569156,0.89174914,1.2170535,1.5535494,1.7885656,2.1647277,2.5935388
3.666638,3.8211823,4.1687946,4.186302,4.0927486,4.0862226,4.181346,4.3215685,4.517609,4.865412,4.834183
0.15167904,0.08964527,0.7161958,1.0426096,1.1411986,1.4715607,2.2012193,2.7561693,3.5576508,4.2974114,4.1267676
-0.033475757,0.388798,0.97546476,1.3075602,1.7761942,2.144909,3.017448,3.4639287,4.0564375,4.6080623,4.2381706
0.2397666,0.29438412,0.42165506,0.54559875,0.68178606,0.8186203,1.0921862,1.3779273,1.5859225,1.9102482,2.2864428
0.1229552,0.21442616,0.38789785,0.552945,0.76398957,0.9305146,1.2599155,1.6037691,1.8547225,2.259953,2.6939573
0.05161357,0.081011415,0.14354968,0.2107178,0.35220242,0.5360749,1.0563568,1.6266837,2.264107,3.008478,3.3663251
0.0069833994,0.07975471,0.37770796,0.67833674,0.9038587,1.1300372,1.6178687,2.0855122,2.705887,3.49054,3.1672604
0.20755792,0.30555952,0.46289515,0.6101558,0.7689663,0.9097141,1.2048328,1.522722,1.779458,2.1839294,2.6066952
2.810917,3.141212,3.410084,3.3308387,3.205905,3.2799597,3.6062622,3.8677247,4.208089,4.665054,4.6227
4.8718677,4.7990265,4.881875,4.735366,4.4814734,4.433114,4.48004,4.5759563,4.7038007,4.951417,4.875249
0.19694972,0.28296006,0.42784762,0.56257665,0.7256663,0.8850405,1.2334384,1.5884037,1.8745254,2.2850566,2.68134
0.36086857,0.4658754,0.61564684,0.8106115,1.1304219,1.3938152,1.8163443,2.171386,2.3636036,2.7178693,2.9881027
2.4058292,2.9849246,3.3475738,3.2773087,3.1702385,3.23214,3.5637212,3.8246052,4.170632,4.6303997,4.584978
0.040272236,0.06895888,0.12410331,0.18047822,0.21180189,0.28085434,0.5371522,0.9372072,1.4827142,2.1485682,2.5185804
2.3403904,2.1883364,2.1300883,2.1071863,2.155836,2.4078414,2.9795306,3.388301,3.9134943,4.6619945,4.6634817
4.6779323,4.722766,4.85821,4.719018,4.5064225,4.4725494,4.531829,4.6507263,4.807743,5.085252,5.0471425
0.41500974,0.49323046,0.631194,0.83212847,1.1533306,1.4327999,1.8902028,2.2439148,2.4804602,2.8723977,3.1524625
0.1717329,0.23718333,0.3777176,0.5120753,0.652508,0.78323996,1.0415788,1.3251724,1.5314546,1.8550707,2.2301106
0.037392735,0.07639265,0.14611924,0.21694946,0.2691704,0.34398067,0.6021519,1.0020351,1.538552,2.213212,2.608625
0.24572027,0.30389023,0.43053055,0.5631362,0.7349552,0.8897184,1.201669,1.5236431,1.7725183,2.1662858,2.6047812
0.024464488,0.06599069,0.12448609,0.18847418,0.24314904,0.3249197,0.6221584,1.0671765,1.6733642,2.4218206,2.831553
0.14799082,0.22397459,0.38034332,0.53620493,0.744604,0.9140742,1.2428277,1.5766991,1.8061757,2.1785328,2.6240978
0.14669609,0.24757051,0.43788218,0.6345297,0.9641023,1.1990902,1.5821371,1.9489028,2.160803,2.5583723,2.936109
1.669891,1.4650522,1.5526267,1.5811197,1.5636877,1.7633967,2.4986463,2.9737732,3.623342,4.5301237,4.5489902
4.706389,4.8635664,5.034444,4.964431,4.9033637,4.9171023,4.934762,5.008206,5.099798,5.27973,5.1879544
0.027097464,0.07236636,0.1434344,0.21507812,0.2686162,0.34575582,0.6163137,1.0291189,1.5822315,2.2724442,2.668191
4.7312856,5.0119295,5.097047,4.980916,4.8059783,4.7229548,4.6585712,4.6762266,4.6980715,4.868175,4.7802544
0.08603859,0.057961702,0.131248,0.21274173,0.3895849,0.6118417,1.1923394,1.7658131,2.4041069,3.1418295,3.469362
2.7474053,3.0645652,3.3756592,3.3170745,3.1878347,3.2503657,3.56948,3.8313265,4.184843,4.671541,4.643013
5.1679325,4.994746,5.017272,4.862261,4.5167327,4.425192,4.398919,4.4331465,4.542815,4.7896113,4.697195
1.545052,1.6393721,1.9249449,2.2077873,2.5565147,2.8318095,3.250943,3.559266,3.9692328,4.6234484,4.5995436
3.994536,3.9544868,4.196044,4.2058144,4.121727,4.1354175,4.22776,4.367625,4.547595,4.8782487,4.840835
1.9445758,1.8238829,1.9470869,2.1567748,2.447382,2.725729,3.1789534,3.5148358,3.9486403,4.6399875,4.6287966
1.9793725,1.7986486,1.9024079,2.0770478,2.3246813,2.5705695,3.0212827,3.3640656,3.8015516,4.514098,4.5370307
1.7972715,1.8129022,2.0400345,2.2170043,2.422463,2.6602051,3.1018329,3.4297998,3.8415675,4.4630337,4.433137
4.9150143,5.051427,5.1486516,5.053416,4.8837814,4.801868,4.7237425,4.7396994,4.7615476,4.9352036,4.852399
0.21917641,0.33321953,0.51469064,0.6711569,0.82089937,0.9597833,1.2593812,1.5777824,1.8363601,2.2448945,2.6039984
5.1933002,5.088785,5.0977106,4.9495897,4.6409636,4.545805,4.4920325,4.503003,4.571561,4.7843533,4.6789618
2.3777523,2.2503934,2.1563745,2.0863872,2.0822623,2.324658,2.9260068,3.3497684,3.8906884,4.6510634,4.649361
0.14373434,0.22522521,0.38580728,0.5352,0.6912961,0.82430947,1.075894,1.3512291,1.533595,1.8390309,2.228629
0.2148354,0.30028737,0.4717313,0.637825,0.8572943,1.034678,1.3745227,1.7065247,1.9241943,2.3035696,2.730826
5.0123944,5.0638304,5.1625147,5.069748,4.907268,4.835985,4.7642,4.7909594,4.8218207,4.996327,4.918907
0.057039976,0.080780745,0.13361466,0.19388199,0.23090816,0.3023672,0.5550034,0.9464029,1.4720821,2.1214647,2.4903805
0.2534268,0.30146086,0.42486787,0.5508882,0.69579184,0.8376566,1.1138765,1.3965744,1.591166,1.9052078,2.2872338
0.078193426,0.09528458,0.13377118,0.19584966,0.2860464,0.40220416,0.7569988,1.2231485,1.8072515,2.5276668,2.9488225
0.17923868,0.28515077,0.45784354,0.68537855,1.0639901,1.3275044,1.7073852,2.0612068,2.2616916,2.6670623,3.010267
0.19353318,0.25840616,0.3997872,0.54177,0.7129036,0.85662246,1.1312691,1.4264319,1.6399349,1.9960419,2.4320827
0.13939571,0.21785748,0.36962605,0.51706994,0.70675874,0.8691242,1.1947895,1.5303005,1.7714785,2.1422126,2.5685825
-0.009229779,0.01894772,0.059536815,0.117765546,0.21429086,0.35971355,0.803071,1.3295257,1.9387945,2.6255348,2.9656324
0.1277188,0.23430598,0.43078053,0.59906316,0.7566124,0.8794509,1.1155902,1.39453,1.5995303,1.9548689,2.284527
0.22608054,0.31316805,0.48846972,0.65745485,0.8719168,1.0421855,1.3581461,1.6684525,1.8602569,2.217372,2.6449864
2.6252446,2.9267282,3.276802,3.2370949,3.091873,3.1350937,3.4431095,3.7031777,4.0437436,4.5191245,4.489031
4.76276,4.702833,4.903494,4.8699965,4.7387514,4.682725,4.6365137,4.6992493,4.7696548,4.9838295,4.932829
0.019294381,0.06598699,0.12553239,0.18842995,0.23580778,0.31320298,0.6052475,1.0480468,1.6557239,2.4014916,2.8071387
1.6583414,1.9213076,2.0852242,2.083032,2.0959291,2.2820964,2.8160217,3.2016244,3.6839614,4.3630857,4.3502874
1.4559121,1.8267832,2.223159,2.505286,2.8868663,3.1541705,3.5373864,3.8092678,4.1775723,4.75608,4.7065353
0.15723288,0.25462627,0.42627442,0.5893837,0.7802608,0.93353,1.2301178,1.5408331,1.7549582,2.117272,2.5535703
0.030246735,0.06071949,0.11511552,0.17842889,0.24068928,0.32620847,0.61706936,1.0487725,1.6251413,2.3395867,2.7563415
1.5150222,1.6249021,1.9138361,2.204866,2.5787685,2.8697102,3.3037362,3.6164236,4.0418496,4.7118487,4.6828623
0.24438119,0.30684793,0.46916223,0.6202071,0.7882569,0.9295337,1.180309,1.4425868,1.5965983,1.894733,2.2208924
1.6019813,1.635883,1.8833814,2.04539,2.2413201,2.443588,2.8856256,3.2159426,3.6125467,4.2268734,4.2149873
0.047291994,0.08416724,0.13605797,0.20283663,0.3359686,0.5070776,1.0019525,1.5645049,2.2027402,2.952942,3.3248804
0.05262065,0.059091926,0.122373104,0.20387602,0.37071395,0.5726745,1.1085771,1.6792876,2.3148832,3.066495,3.4085734
1.1209452,1.0965989,1.3096513,1.3117428,1.3327351,1.504265,2.2316172,2.6999338,3.3566945,4.230734,4.2992144
0.050892472,0.1599009,0.8833657,1.162606,1.2497526,1.5213766,2.3456674,2.9228547,3.7235308,4.4521937,4.2066236
1.657665,1.7091905,1.9179113,2.0765162,2.2903354,2.5226266,2.9888985,3.328185,3.7443948,4.3810215,4.3622155
1.9785669,1.6763489,1.745948,1.7424127,1.6692849,1.8579862,2.544896,3.0060577,3.6218305,4.487844,4.4974895
0.15117824,0.435691,0.99232155,1.2464387,1.5263717,1.8452929,2.7701662,3.2940438,3.9982834,4.724763,4.3781304
0.23561299,0.33913195,0.52605176,0.7079607,0.95713955,1.1495652,1.4859834,1.8006055,1.9729159,2.3157108,2.7459853
4.962379,5.048689,5.161043,5.072565,4.924576,4.8563457,4.782511,4.812947,4.8438697,5.014612,4.9432364
0.22453237,0.29191673,0.43528032,0.571581,0.72072816,0.8613273,1.1348083,1.4164621,1.6065034,1.9172719,2.2994514
0.073161125,0.086336374,0.12656474,0.18552732,0.2580732,0.36148643,0.6827047,1.1197147,1.6720515,2.3498683,2.746707
5.159916,5.0473576,5.0667353,4.919463,4.5862846,4.489476,4.4290557,4.435771,4.513247,4.7254395,4.623144
4.3662567,4.283226,4.3981442,4.2754645,4.042571,4.0178733,4.13245,4.2908525,4.4849267,4.8154097,4.784143
4.9261594,4.8058624,4.9912157,4.963706,4.849739,4.8164196,4.772815,4.8325605,4.898765,5.0901456,5.0298343
0.22329116,0.31366992,0.48993182,0.64924824,0.82140756,0.96575737,1.2513399,1.557097,1.7855037,2.175751,2.5243592
0.22446525,0.2957722,0.468251,0.6259583,0.7937374,0.9299848,1.1713319,1.432353,1.5909371,1.9004962,2.2198467
2.328314,2.1927762,2.1472604,2.074353,2.0208735,2.2307484,2.815126,3.2390866,3.785734,4.558383,4.5751143
0.10139072,0.061573386,0.12912643,0.2159673,0.4073807,0.6352707,1.2100978,1.7758303,2.3974133,3.1274087,3.4498858
0.04005027,0.091294646,0.14454985,0.20687485,0.30183184,0.44323647,0.88962317,1.4252168,2.0686574,2.816746,3.1881194
0.26301003,0.29279828,0.41925323,0.5678928,0.81525445,1.0222336,1.4074996,1.770002,2.0041625,2.4018066,2.786164
0.013824463,0.050728798,0.08469403,0.13841593,0.20813942,0.32777584,0.73211074,1.2486826,1.8953341,2.6410003,3.0055346
4.4126124,4.595288,4.879436,4.913914,4.9450617,4.9708967,4.9615664,5.0179434,5.1008596,5.294422,5.204714
0.04873252,0.5014429,1.1165223,1.3629167,1.5878073,1.9098568,2.8260624,3.328391,4.0015054,4.61561,4.226007
0.21934605,0.30672944,0.48143816,0.6365769,0.7921574,0.9236026,1.1746898,1.4506311,1.6472237,1.9950787,2.3401127
1.664243,1.6915567,1.9353495,2.227521,2.6115348,2.9110878,3.3346963,3.6405785,4.043066,4.68402,4.6466084
0.13688493,0.24047351,0.41052902,0.5662955,0.7478659,0.9008467,1.2172165,1.5520045,1.8084456,2.2032146,2.6307304
2.776987,3.2963238,3.4992728,3.299974,3.057228,3.0820522,3.4266696,3.704176,4.044773,4.49272,4.461841
0.10712361,0.21670794,0.41922426,0.59320104,0.7589165,0.882612,1.1186774,1.4024113,1.6139255,1.9841446,2.3193948
1.8562042,1.5909996,1.706086,1.7365675,1.7098113,1.9098132,2.6009128,3.0584714,3.6861691,4.5749197,4.5858154
2.0341249,2.2405012,2.4308572,2.3416798,2.1858373,2.2995474,2.7859714,3.159053,3.6318483,4.272216,4.2831116
0.2335186,0.28711808,0.4206308,0.5513952,0.69670737,0.8320979,1.0918872,1.3681568,1.5621961,1.8824586,2.2589376
0.07185793,0.15129519,0.7536761,1.0583915,1.2193656,1.5419118,2.38821,2.9685395,3.7393456,4.430324,4.151501
-0.01816082,-0.0057127476,0.23028469,0.50559175,0.8469014,1.0551035,1.3741266,1.7831321,2.1746752,2.8549542,2.648487
0.23764765,0.2687869,0.38461196,0.50587153,0.64348507,0.7724825,1.0092239,1.2665249,1.4431531,1.7422698,2.1334167
4.86475,4.942105,5.0209513,4.8805733,4.605814,4.495928,4.486697,4.533817,4.622879,4.88705,4.796692
4.26698,4.6989703,4.961624,4.904753,4.87012,4.8723555,4.886507,4.9549,5.043251,5.220087,5.131098
0.5429059,1.2079905,1.6671075,1.7245883,1.6950817,1.9868917,2.8017926,3.280765,3.9430165,4.558559,4.2777753
0.037882447,0.067977905,0.122861624,0.17949688,0.21774077,0.2926216,0.56420267,0.97656,1.5340416,2.2125092,2.5905147
0.023138046,0.06827462,0.14022529,0.21786332,0.3041389,0.40894306,0.73185074,1.1722516,1.7197452,2.3974164,2.8044264
2.4280682,3.2468314,4.0002832,4.133794,4.1578336,4.1523514,4.269399,4.3975973,4.6397333,5.020664,4.9685063
-0.00011706352,0.051641464,0.11912799,0.19396555,0.32632434,0.49617875,0.9934982,1.5584792,2.1941342,2.9285424,3.2796338
4.9430265,4.970196,5.0710955,4.9514227,4.7266827,4.648137,4.617538,4.672739,4.7537956,4.9846354,4.926112
0.33554673,0.4453733,0.60595274,0.7959317,1.1098719,1.3653404,1.7821304,2.1382866,2.325103,2.6765761,2.9749916
-0.0008056164,0.04408872,0.11983538,0.19168448,0.25615084,0.3420689,0.6274482,1.0484031,1.5971767,2.2742698,2.672706
3.6026473,3.8481147,4.1017523,4.0735106,4.0085235,4.03691,4.1770973,4.335449,4.537396,4.8737383,4.826856
0.22314906,0.32267594,0.50196636,0.6593672,0.8306626,0.98143435,1.289144,1.6079134,1.8450259,2.2334418,2.5808797
4.145695,4.619544,4.945414,4.945529,4.9843893,5.0103884,5.0217147,5.081092,5.179043,5.3746295,5.281466
0.22555542,0.32348716,0.49931014,0.65525556,0.81329334,0.95183325,1.2343495,1.5384055,1.7734689,2.1639974,2.5158682
0.15242374,0.24224102,0.4282266,0.6047685,0.8478836,1.0322142,1.3797874,1.7257106,1.9505345,2.343429,2.7709455
0.23404408,0.31704128,0.48210907,0.6295234,0.78179896,0.92302907,1.2043248,1.496524,1.7042509,2.049419,2.3904207
4.7523413,4.7235556,4.9724073,4.9921527,4.937071,4.9174776,4.859211,4.90254,4.9499016,5.113897,5.0389357
1.311044,1.4318414,1.7215102,1.9553008,2.3182368,2.5629957,3.0848873,3.417397,3.857582,4.5796294,4.5662117
1.8443792,1.7511075,1.9033121,2.1193655,2.4141383,2.667464,3.0990398,3.426941,3.8505962,4.550406,4.5638423
4.422149,4.518043,4.819463,4.9213896,5.0313435,5.0859976,5.061371,5.104851,5.1739426,5.3614054,5.262522
0.21961808,0.29047,0.4606521,0.635188,0.8746642,1.0539756,1.3707007,1.6816661,1.8605423,2.2170138,2.6495519
4.66755,4.862855,4.9928226,4.8853297,4.6698847,4.580599,4.5431714,4.5847287,4.651358,4.872654,4.802388
3.6946845,3.3936868,3.4904594,3.392705,3.1702886,3.2248564,3.515091,3.775753,4.075761,4.495378,4.4508057
0.038007855,0.080667734,0.12298453,0.17674863,0.25477457,0.38237774,0.80394757,1.3283128,1.9814596,2.7383008,3.118366
5.1279373,4.9838104,5.0381145,4.8991365,4.5808477,4.4814386,4.457188,4.4987106,4.605443,4.8685875,4.784512
0.033450842,0.055954695,0.101390004,0.16645265,0.26023614,0.37628222,0.73274505,1.2053704,1.7963376,2.5187526,2.93888
1.8920124,1.9528667,2.2919614,2.6285565,3.0437512,3.3203795,3.6540718,3.9039443,4.2432346,4.819911,4.7805147
4.783228,4.8897333,5.0053782,4.8877068,4.6699934,4.592263,4.568507,4.6290774,4.7149463,4.9496284,4.8949385
0.23065591,0.26474524,0.38951266,0.55180085,0.847667,1.0788709,1.4685767,1.828075,2.030189,2.4015698,2.8059587
4.728554,4.69907,4.9029493,4.950456,4.998625,5.041214,5.018383,5.0693545,5.135729,5.3199677,5.228897
4.8668346,4.9365644,5.0174885,4.8829327,4.6299953,4.5394506,4.5235467,4.574607,4.659296,4.903933,4.828794
2.3913255,2.883854,3.2348485,3.1794164,3.0605137,3.1102877,3.4317641,3.6948605,4.034418,4.5055556,4.472866
-0.024450779,0.007944584,0.05175495,0.11069453,0.20761919,0.35364676,0.8002784,1.3303457,1.9421792,2.6278017,2.9661562
0.83091766,1.2290506,1.639287,1.9245445,2.364354,2.609021,3.1278908,3.4438357,3.8762903,4.589571,4.57005
4.015173,4.0254097,4.2476854,4.2146664,4.0874825,4.0863886,4.183723,4.3267274,4.496936,4.7984657,4.751784
1.349147,1.3984,1.5704317,1.6764486,1.8542614,2.058491,2.6782436,3.0782464,3.5965335,4.368619,4.376484
0.24920142,0.30413997,0.43338156,0.56986475,0.7542417,0.9161463,1.2338407,1.5548359,1.7900797,2.17419,2.6203117
4.910298,5.0665936,5.167347,5.0719767,4.9138155,4.8362265,4.755952,4.773134,4.7920327,4.9566092,4.875314
4.7729177,4.7117662,4.9565496,4.9852695,4.9396133,4.925412,4.8698864,4.9150906,4.9706964,5.1514554,5.0811257
0.045776486,0.07125926,0.13486147,0.20730293,0.28817725,0.3835883,0.6730554,1.0881963,1.6180146,2.2897754,2.7076006
4.9193273,5.04417,5.1831484,5.094931,4.950617,4.8853602,4.813706,4.84906,4.8839498,5.0468087,4.9788933
5.1768184,5.0921736,5.157756,5.057769,4.84498,4.7604456,4.6947584,4.7093287,4.74264,4.935179,4.8376427
1.5712512,1.658724,1.9355382,2.1372154,2.353366,2.5777404,3.0118806,3.3398354,3.7565234,4.399952,4.383438
0.051962733,0.07687712,0.13486505,0.19996715,0.25431454,0.33317518,0.5945637,0.9917904,1.518067,2.1770587,2.5734797
4.393234,4.672619,4.946756,4.9542184,4.9830885,5.011756,5.011607,5.0689573,5.153385,5.3373265,5.241998
-0.010168552,0.01247704,0.050840974,0.10744107,0.19777429,0.3388132,0.7713301,1.2893561,1.8915122,2.568263,2.8957295
0.1789949,0.24536884,0.3994043,0.5624682,0.776564,0.94086206,1.2445879,1.5601043,1.7724552,2.15196,2.6024523
5.0325184,4.9841924,5.046506,4.909563,4.64417,4.5579033,4.541994,4.595313,4.6847687,4.9356694,4.8660116
4.000205,3.9080496,4.0466976,3.9787447,3.829391,3.8552747,4.016574,4.196335,4.4027715,4.733241,4.683423
2.372883,2.2512593,2.1747541,2.0538318,1.922682,2.093798,2.666071,3.0924363,3.6258137,4.38797,4.419731
5.0092072,4.9181757,5.027459,4.9234805,4.7618537,4.7402925,4.7488647,4.834342,4.92877,5.1234455,5.0524015
1.709604,1.7170881,1.917711,2.1080256,2.3537095,2.6065288,3.0667362,3.404926,3.8326762,4.486787,4.4610405
3.6955967,4.006854,4.268154,4.2253523,4.17095,4.207386,4.3429523,4.487924,4.6672473,4.9458613,4.8667984
0.10522127,0.11081493,0.13862431,0.18849444,0.24676919,0.33288264,0.622316,1.049202,1.630417,2.3589191,2.7967596
0.11626828,0.22007501,0.39115775,0.5455344,0.722144,0.8720188,1.1877992,1.5278757,1.7981969,2.2045138,2.6214705
1.9712532,1.9564732,2.251364,2.5491595,2.8988829,3.1587005,3.5084825,3.7758994,4.135254,4.7414017,4.7205963
0.03898692,0.06469393,0.118483305,0.17488241,0.21376204,0.2879038,0.5525464,0.95761,1.5039561,2.1711092,2.5496368
3.5081239,3.1596622,3.2733939,3.170328,2.8688293,2.9166093,3.2199278,3.49193,3.8385315,4.3010325,4.280551
2.0881174,2.220364,2.3843362,2.3242,2.2226787,2.3690162,2.8618183,3.2337422,3.7044165,4.342616,4.344354
