3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
2.013976,2.132569,2.21065,2.445475,2.615539,2.7696555,2.8095763,3.2075925
2.3345475,2.385302,2.464413,2.7317092,2.9673493,3.226513,3.3439717,4.148915
2.7600975,2.7465177,2.830495,3.034162,3.1995473,3.4214044,3.5417585,4.1511083
2.7680743,2.7561176,2.8411655,3.0450506,3.2119126,3.43398,3.5540164,4.158203
1.8160431,1.9048889,2.0115137,2.3961003,2.6981468,2.8973696,3.1497009,3.7979186
2.8372753,2.815433,2.8893821,3.055906,3.214621,3.4372737,3.5512743,4.161259
1.573184,1.6627895,1.7639339,2.2005324,2.5422702,2.734308,3.002453,3.6238701
1.5528105,1.6548355,1.7591181,2.1921706,2.5270488,2.7169468,2.977276,3.579497
3.3152077,3.2748518,3.325886,3.3783164,3.4825568,3.674109,3.7823062,4.3227468
1.6782281,1.876004,1.962427,2.2991803,2.4773965,2.6399124,2.6748521,3.0632796
2.218852,2.306566,2.2887664,2.4549174,2.5818357,2.703776,2.6967368,3.013195
2.5661216,2.5657926,2.6326864,2.9096644,3.0751734,3.298058,3.4243462,4.1096106
3.1259212,3.1942565,3.3383207,3.727384,3.9136922,4.0503597,4.181315,4.564172
2.8173816,2.7930465,2.865808,3.0294135,3.1895072,3.4146254,3.527551,4.1461773
2.9336917,2.8973432,2.9596019,3.0778012,3.2225943,3.442837,3.551321,4.1662436
3.0937717,3.1611142,3.3019361,3.6872215,3.8694723,4.010878,4.1342964,4.524463
3.0013676,2.9444532,2.9920652,3.0520933,3.1841984,3.4059215,3.5059469,4.1427493
2.8539224,2.8067508,2.8645828,2.9694796,3.1193662,3.3484883,3.4513924,4.1027255
3.083126,3.1380506,3.3005,3.6505084,3.8636339,4.0145626,4.1583614,4.579716
2.0367243,2.164685,2.1971116,2.4200234,2.5457525,2.6839833,2.6859818,2.9875667
2.0282123,2.1574116,2.1944091,2.4201999,2.5476823,2.687405,2.691528,2.9964533
1.8101885,1.9092633,2.0159793,2.399178,2.6968746,2.88797,3.1329932,3.7675273
1.8189511,1.9009665,2.0085425,2.3874407,2.701518,2.9044576,3.1638358,3.8255963
2.872009,2.856724,2.9367073,3.1141577,3.2715662,3.4885876,3.6061351,4.194137
3.0889812,3.1450868,3.3071094,3.6577623,3.873814,4.0246983,4.1702976,4.5936694
1.918383,2.046935,2.1511557,2.4188006,2.634439,2.8004313,2.869685,3.359434
1.8754715,2.0304458,2.1051214,2.3805785,2.5417023,2.6964302,2.7251525,3.091972
2.9545472,2.9239404,2.989497,3.1181066,3.2623057,3.4788418,3.589715,4.190069
2.1149793,2.1745634,2.2678225,2.5284088,2.83629,3.099753,3.3136318,4.087038
2.8300567,2.8054714,2.8783627,3.039658,3.1984885,3.4225717,3.5356202,4.1512837
1.8057876,1.9777439,2.0531921,2.3495088,2.5106492,2.666684,2.6930056,3.0540125
2.852265,2.8379068,2.9182825,3.100657,3.2602284,3.4786174,3.5962648,4.187646
3.1718314,3.2402918,3.368366,3.7408278,3.8930864,4.019953,4.135913,4.502871
2.1511433,2.2255037,2.3153162,2.5969446,2.9163985,3.1750789,3.3269784,4.1035304
1.7754132,1.8686869,1.9745266,2.3719983,2.677582,2.8700593,3.126622,3.763629
3.1368005,3.2073786,3.3479762,3.7439508,3.924935,4.0562587,4.1852036,4.562178
1.818481,1.9135692,2.0195422,2.4049456,2.7025845,2.8964138,3.1437738,3.7843866
3.2860415,3.356009,3.5048132,3.9172506,4.213367,4.288162,4.515123,4.948877
2.9524698,2.9025025,2.955517,3.038989,3.178105,3.4015794,3.5045114,4.1394424
1.5466864,1.7724054,1.8558335,2.2499976,2.4357476,2.6021466,2.6506367,3.0303419
2.1082308,2.197389,2.2852538,2.4938717,2.6864989,2.8434148,2.9022274,3.3574448
1.9363307,2.0751405,2.151648,2.4093077,2.5749698,2.7295637,2.7636437,3.1455064
2.8359864,2.8283806,2.9198494,3.1228027,3.2873292,3.5028715,3.6233969,4.1988587
1.5388924,1.7682893,1.8497443,2.2440958,2.423328,2.5889387,2.6318166,2.9998178
3.350615,3.4148746,3.594049,3.9860296,4.22542,4.3163342,4.5150495,4.8788695
3.2262282,3.3028364,3.4466457,3.8609548,4.046913,4.161843,4.3057885,4.657851
1.4365702,1.5394738,1.6384721,2.082055,2.441616,2.6301925,2.8871868,3.4829211
1.6794007,1.878914,1.9618633,2.2970355,2.469285,2.6301422,2.6600454,3.0347588
2.8373303,2.8058736,2.8734982,3.0175219,3.1735358,3.3995762,3.509737,4.1366735
1.9133855,2.0610027,2.1317177,2.3952322,2.549917,2.70251,2.7279334,3.0838416
2.9819617,3.0388126,3.1811078,3.5357451,3.7190611,3.885272,3.9952292,4.4209704
3.174622,3.2509665,3.3866372,3.798747,3.9739044,4.094642,4.2236433,4.584734
1.693974,1.8977889,1.9658091,2.2941432,2.4395676,2.5942144,2.6054091,2.9226289
2.7729523,2.7536216,2.8313468,3.018228,3.1808803,3.4047322,3.5217843,4.141012
2.6287029,2.6681254,2.7229185,2.7785149,3.0051863,3.1458266,3.2028928,3.8381166
1.4902037,1.6080737,1.7136616,2.1448777,2.4780972,2.6646848,2.9112952,3.48679
2.7940807,2.775593,2.8539119,3.0363312,3.1996863,3.4235063,3.5396492,4.1517286
2.7847722,2.7656949,2.842461,3.0244312,3.1883757,3.4134853,3.5288954,4.145638
3.0164044,3.064974,3.203423,3.5324097,3.7004251,3.8679395,3.9762342,4.39736
1.537965,1.6367326,1.7388523,2.1742659,2.5160377,2.7057254,2.967698,3.5743442
2.76586,2.747558,2.8252177,3.0156841,3.1789093,3.4029348,3.5202494,4.140315
3.2385635,3.299075,3.473794,3.84473,4.0725956,4.1926017,4.368145,4.755181
3.0619164,3.1237164,3.2571518,3.6228187,3.7872815,3.9345996,4.043913,4.44214
3.2225242,3.298048,3.4426339,3.854549,4.0406895,4.1558065,4.3000236,4.6543965
1.4470282,1.5532174,1.6514163,2.0943675,2.4472528,2.6369066,2.8912618,3.4841485
1.5909132,1.8125379,1.8918394,2.2589903,2.4229093,2.5854416,2.6127357,2.9645066
1.2664703,1.3097126,1.4276032,1.6593406,2.0938697,2.4437032,2.9309103,3.7627125
1.5523179,1.6499376,1.7531831,2.1885884,2.5276966,2.7185087,2.9823065,3.591074
1.5859363,1.814298,1.8868672,2.2481034,2.3996403,2.557661,2.569493,2.8910232
3.0025177,3.062128,3.203253,3.5653865,3.7475326,3.908555,4.020287,4.4384494
3.238094,3.320374,3.4542432,3.884369,4.0569315,4.16261,4.298192,4.6385536
2.0332527,2.100194,2.2087698,2.5211926,2.8236222,3.034816,3.2331529,3.9481487
1.9883928,2.1032372,2.200375,2.4460056,2.6501732,2.8123167,2.8757782,3.3462954
2.785265,2.7701063,2.8527467,3.0447252,3.210333,3.4332805,3.5513093,4.157078
1.6700475,1.8729486,1.9537895,2.2916317,2.4597476,2.6199818,2.6468987,3.0120575
2.0797298,2.176091,2.3477588,2.6416175,3.0254626,3.2310655,3.3800638,4.1137013
2.983489,3.0367823,3.174842,3.5223677,3.6951103,3.8616688,3.966744,4.391337
1.9113145,2.065123,2.1251678,2.3875093,2.522773,2.6711063,2.6825476,2.9957716
1.2238523,1.2638232,1.3816212,1.6130441,2.0540028,2.4082015,2.9080458,3.7481732
3.3180504,3.3905845,3.5396523,3.9638743,4.2640047,4.329945,4.5617504,4.9825144
1.9949687,2.119138,2.1956542,2.4358714,2.6027157,2.756475,2.7934318,3.182805
2.972647,2.915672,2.9641025,3.0283134,3.1633222,3.387022,3.4866984,4.1298184
2.2088795,2.2479775,2.3362787,2.593757,2.8798392,3.148917,3.3099809,4.1022553
2.9973197,3.057642,3.1964216,3.5603862,3.73933,3.9001064,4.008849,4.426482
3.232721,3.2862244,3.4215586,3.7388833,3.8841362,4.02255,4.1443853,4.5073647
3.042144,2.981994,3.0261912,3.0724468,3.199543,3.4197598,3.5190187,4.152676
2.3911753,2.3967927,2.487825,2.63162,2.874116,3.0224886,3.1347737,3.7538395
2.3864007,2.4451241,2.3451006,2.4570827,2.5533617,2.6485972,2.601737,2.8626387
2.7879324,2.770716,2.8486502,3.0344048,3.1986263,3.4228897,3.539013,4.151762
1.8848372,2.0376544,2.1119902,2.3846045,2.5452976,2.6997547,2.7284927,3.0951564
2.3487406,2.4148042,2.3360386,2.4593065,2.5663984,2.6684692,2.6353798,2.9164636
2.892323,2.8660517,2.9358544,3.083841,3.2356565,3.4555511,3.5679564,4.1739755
3.0604491,3.1266239,3.2597578,3.641993,3.8103611,3.953092,4.064129,4.4593997
2.2103248,2.3030713,2.2767284,2.4444294,2.5624294,2.681553,2.6665964,2.962588
3.129102,3.1969666,3.3279963,3.7071009,3.8676958,4.0004807,4.1158786,4.4933367
3.145615,3.215747,3.345632,3.7330976,3.8920681,4.019069,4.1359043,4.5069213
2.0344572,2.1206107,2.1994503,2.4288378,2.771572,3.0575466,3.2924788,4.055443
1.5437403,1.6421795,1.7451031,2.1806748,2.5209196,2.7113345,2.9739065,3.5809853
