3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y
3.84806,3.824612,3.8042965,3.7687252,3.7612674,3.8002315,3.8629875,3.9354753,4.005772,4.071683,4.133996,4.191098,4.245446,4.294844,4.3364177,4.3774505,4.412037,4.44375,4.471862,4.49943,4.519985,4.5413194,4.5608854,4.575102,4.59086,4.605729,4.6199203,4.6317825,4.641946,4.6495237,4.6632586,4.6687527
3.886517,3.7629485,3.549931,3.407268,3.4440732,3.5501075,3.6609814,3.7836268,3.8989584,4.0039525,4.095196,4.177399,4.2465987,4.310628,4.3681097,4.4180274,4.460283,4.5009694,4.5313077,4.5640326,4.5902305,4.617126,4.6364965,4.656455,4.677317,4.691826,4.7074995,4.719312,4.734113,4.743771,4.754122,4.767646
3.5789237,3.7249985,3.8480892,3.888875,3.9060965,3.9201665,3.9369085,3.9480882,3.9673882,3.9821422,4.0005374,4.015477,4.029298,4.045526,4.056473,4.0707827,4.078904,4.0870147,4.097945,4.106641,4.114834,4.119332,4.125069,4.1314,4.130847,4.139349,4.144275,4.1421967,4.1486545,4.147804,4.150742,4.153785
3.884738,3.8181105,3.72078,3.5808535,3.5443697,3.5802026,3.6704304,3.7532184,3.8460782,3.934594,4.0182786,4.101233,4.175849,4.2350135,4.295506,4.344497,4.3934116,4.4301248,4.4692297,4.5013084,4.534338,4.5560007,4.5856953,4.6040072,4.624337,4.644771,4.6613975,4.6760144,4.6897464,4.7084966,4.7183075,4.731147
3.93664,3.9028,3.8329241,3.8226643,3.8643053,3.9264188,3.988803,4.0562763,4.115629,4.171998,4.219418,4.261395,4.303166,4.3389354,4.3698125,4.39748,4.421826,4.445915,4.464209,4.482507,4.4957876,4.512841,4.5226583,4.5348988,4.546132,4.5526366,4.5618653,4.573783,4.5783153,4.5845523,4.5911717,4.5932407
3.4309106,3.6084716,3.7906604,3.8512263,3.8441534,3.8508854,3.862673,3.872752,3.892243,3.9103186,3.9287548,3.9481604,3.9652896,3.9821997,3.9982648,4.014749,4.0272408,4.0376883,4.048569,4.059489,4.0698543,4.0767336,4.083825,4.0899906,4.0939636,4.1010103,4.1069417,4.1065893,4.1135845,4.1143064,4.1176233,4.119875
3.9833093,4.085764,4.245693,4.3995767,4.4565377,4.479042,4.479829,4.495332,4.5126853,4.5319223,4.5476847,4.560365,4.576364,4.593974,4.6079874,4.62223,4.6303983,4.643365,4.6500072,4.6606646,4.6658525,4.6777363,4.681194,4.6867347,4.6953998,4.696905,4.7022476,4.705879,4.7110415,4.712246,4.7166624,4.718998
3.8636737,3.6831424,3.5030231,3.2853296,3.2570472,3.3166924,3.4344501,3.558167,3.6772168,3.8100944,3.9319284,4.0417824,4.1328278,4.2195764,4.301029,4.365905,4.4352674,4.476938,4.532516,4.583748,4.6210766,4.6576095,4.6956472,4.7163486,4.7501736,4.7829595,4.8048987,4.8130856,4.8433013,4.876429,4.8834033,4.9046516
3.901464,3.9282978,3.966964,3.9474268,3.965053,3.9984016,4.0118346,4.056879,4.101413,4.1421623,4.177006,4.2139344,4.250452,4.2829843,4.311624,4.34278,4.3607626,4.3837857,4.40516,4.422801,4.439543,4.452865,4.471341,4.482714,4.4976277,4.509289,4.518371,4.5262747,4.5380077,4.543584,4.556766,4.5636687
0.6010506,0.6565206,0.90062785,1.4976767,1.9845536,2.4095917,2.7875972,3.1021442,3.386738,3.6141524,3.8085895,3.9831355,4.1292224,4.2400317,4.343462,4.4251924,4.489044,4.547102,4.584049,4.605161,4.6388907,4.6473417,4.647853,4.655309,4.638691,4.6280365,4.6123695,4.606021,4.572778,4.547892,4.5186067,4.4971266
3.9707477,4.0377674,4.1878095,4.3602324,4.4278617,4.452563,4.4547777,4.4740725,4.49871,4.526023,4.550827,4.570944,4.5932474,4.620078,4.64035,4.6628394,4.676534,4.695011,4.7072597,4.7237515,4.733383,4.7485423,4.7568493,4.7655,4.777758,4.7840133,4.793753,4.797461,4.808371,4.809411,4.8179755,4.8225107
3.9066994,3.8036304,3.7351294,3.6510932,3.648168,3.6959481,3.7563481,3.8408477,3.9251795,4.0087566,4.0878873,4.1614738,4.221531,4.283899,4.338577,4.390068,4.4331026,4.470589,4.5069113,4.541869,4.569917,4.5957456,4.6211095,4.6384,4.6606903,4.68066,4.701105,4.7099347,4.7310185,4.7430325,4.7552075,4.768075
3.9233444,4.0041685,4.1135726,4.1608305,4.156323,4.1578274,4.181621,4.216157,4.272508,4.330478,4.388364,4.440316,4.4884877,4.537231,4.579933,4.620146,4.6523046,4.685501,4.7121687,4.7392764,4.7630396,4.7846065,4.802815,4.8213706,4.8380017,4.8521338,4.8699007,4.880196,4.8961763,4.903548,4.9138103,4.925721
3.7984703,3.9481287,4.063112,4.088847,4.0752563,4.064397,4.0869794,4.079793,4.09567,4.113394,4.138434,4.158004,4.1775055,4.1986,4.2142653,4.233217,4.249716,4.2657604,4.279331,4.292137,4.303763,4.3139796,4.3245206,4.3357463,4.3371124,4.3487396,4.357904,4.362092,4.367763,4.3726897,4.3752527,4.3842425
0.79925966,0.7956524,1.0169792,1.5433602,2.0372162,2.4293218,2.7686274,3.0566397,3.3062124,3.5213306,3.703445,3.860924,3.9947045,4.1084094,4.2025733,4.281663,4.342004,4.3915105,4.4316125,4.4585104,4.478854,4.4884877,4.489073,4.4863386,4.4736886,4.4579716,4.43798,4.416271,4.3853703,4.3599725,4.3228326,4.2908263
3.7636356,3.6627438,3.4829206,3.356253,3.3592942,3.4626455,3.5578966,3.660937,3.7713218,3.867705,3.9554482,4.0402055,4.109106,4.1719556,4.232568,4.2831936,4.329965,4.3710623,4.4010797,4.438232,4.467285,4.492381,4.5165253,4.5399,4.561391,4.576876,4.595897,4.607724,4.630656,4.638819,4.6502905,4.6644616
0.7733402,0.72849107,0.8909142,1.4685493,1.9531593,2.3751554,2.7654533,3.0736134,3.3454895,3.5768216,3.774045,3.9476273,4.0956583,4.2102604,4.31433,4.3953614,4.465584,4.518294,4.5584936,4.586089,4.6157823,4.622563,4.629533,4.630151,4.61768,4.6118884,4.597933,4.580862,4.5555797,4.53021,4.5047026,4.4766183
3.7883203,3.7026541,3.5598598,3.5381172,3.6670425,3.801768,3.9133224,4.0243483,4.124971,4.208823,4.2770953,4.3361244,4.388309,4.435045,4.4758315,4.5106196,4.535602,4.5667353,4.585206,4.606064,4.620368,4.642761,4.6532197,4.664437,4.6814737,4.6850863,4.694926,4.7026396,4.7089124,4.714349,4.7203918,4.730264
3.8373477,3.9111533,3.9273114,3.890162,3.8976839,3.9251645,3.9581304,4.0096354,4.068615,4.113843,4.157818,4.200686,4.2430005,4.2785363,4.3101497,4.3401127,4.359891,4.386534,4.407141,4.4249945,4.4426723,4.457119,4.470781,4.4861608,4.49853,4.5068126,4.5173316,4.528226,4.536399,4.540937,4.551732,4.559715
3.5817075,3.720238,3.8401852,3.8499675,3.8396945,3.8481503,3.8612301,3.8731637,3.8920574,3.9099283,3.9270263,3.9447865,3.9608366,3.9765081,3.9906414,4.0058837,4.016669,4.025105,4.0354657,4.045271,4.054805,4.0599184,4.066462,4.071948,4.0739083,4.0811253,4.085364,4.0844936,4.0903077,4.0908475,4.0936475,4.0951724
3.8898683,4.0056,4.13887,4.267024,4.2728653,4.2592955,4.2547874,4.266588,4.2790494,4.2970047,4.3102064,4.326626,4.348201,4.363312,4.381598,4.3945127,4.408209,4.42358,4.430503,4.444578,4.455365,4.4674306,4.470047,4.4819927,4.4928484,4.4968123,4.5007553,4.509528,4.512556,4.5192327,4.525402,4.5281973
3.8870335,3.9520862,3.959201,3.9819818,3.9853084,3.9981606,4.0453024,4.088238,4.133332,4.1752872,4.2138953,4.2501674,4.289542,4.3187943,4.3477507,4.37092,4.3945923,4.418472,4.433163,4.450382,4.4657273,4.481708,4.4906898,4.5040855,4.5170197,4.523854,4.5311728,4.543507,4.545499,4.554039,4.561393,4.566789
3.6522682,3.7608776,3.871052,3.872593,3.8245294,3.8133664,3.8220034,3.8238668,3.8346756,3.8528492,3.8700578,3.891852,3.908164,3.9235053,3.9432828,3.9582632,3.976946,3.9851599,3.997002,4.011607,4.025406,4.0322547,4.0421357,4.048266,4.0555434,4.065302,4.07416,4.073253,4.0850573,4.0904894,4.0937853,4.0968046
3.9032123,4.0070305,4.1877255,4.3368597,4.363642,4.369248,4.3571806,4.3685765,4.376656,4.395367,4.4101458,4.4232364,4.4389687,4.457198,4.472458,4.488151,4.500143,4.512968,4.5227113,4.5349903,4.541462,4.553811,4.559302,4.5654926,4.5756392,4.5801315,4.5864725,4.590972,4.5980916,4.601726,4.606533,4.6066046
3.7435927,3.6793303,3.573894,3.557581,3.6650882,3.7807484,3.887776,3.9948807,4.1013865,4.1927505,4.271424,4.3402057,4.4008427,4.457197,4.506123,4.549487,4.5816445,4.619078,4.644148,4.670997,4.691573,4.716903,4.732681,4.7484007,4.7681775,4.7768054,4.7914534,4.8007216,4.81201,4.818588,4.827853,4.8408093
3.8033447,3.7331445,3.5704417,3.4639606,3.453155,3.533343,3.6199725,3.710016,3.8083966,3.89539,3.9820604,4.0621133,4.1266055,4.188335,4.2458167,4.295182,4.3420887,4.3807096,4.4107213,4.445186,4.4731474,4.495351,4.520778,4.5403247,4.562013,4.579872,4.596724,4.602103,4.6261377,4.6318088,4.641652,4.6552696
3.9598746,3.854768,3.7488074,3.6810222,3.684941,3.7329688,3.7918088,3.8722146,3.9567096,4.0452027,4.1262603,4.199356,4.2623477,4.326569,4.3828797,4.435789,4.4806304,4.521592,4.557748,4.5931816,4.6227283,4.650254,4.675121,4.696918,4.7204123,4.741168,4.762394,4.774203,4.796258,4.807437,4.820717,4.8334336
3.8463955,3.9023542,3.9301758,3.9208105,3.944923,3.980792,4.0040097,4.0497384,4.100201,4.1409473,4.178316,4.2161913,4.250777,4.2827005,4.310932,4.337779,4.3547754,4.378301,4.3961153,4.4141574,4.4301353,4.442778,4.4542365,4.46925,4.479894,4.4869304,4.498802,4.5073047,4.518394,4.520781,4.531008,4.537537
3.9986215,4.098785,4.260647,4.435709,4.511809,4.5420475,4.545497,4.5614576,4.580476,4.5984592,4.6132717,4.624351,4.6393037,4.656533,4.6692166,4.68297,4.6891713,4.701968,4.7071834,4.7175536,4.7218924,4.733599,4.7363276,4.7414227,4.7497787,4.7504625,4.7555885,4.758272,4.763429,4.7629805,4.768068,4.770963
3.530945,3.675506,3.785305,3.8412263,3.8814306,3.9103417,3.9397557,3.9603956,3.9882405,4.0080605,4.032039,4.049479,4.0664177,4.086249,4.097961,4.114119,4.1225357,4.1330543,4.1443505,4.153795,4.161121,4.167043,4.172526,4.1796217,4.179235,4.187592,4.1925774,4.1905828,4.196662,4.194579,4.1982284,4.201815
0.7907872,0.8001907,1.1097414,1.7455813,2.3323047,2.828898,3.1888309,3.4892023,3.734483,3.949185,4.1165094,4.2555676,4.363238,4.456807,4.5362024,4.5947833,4.63987,4.6702695,4.7003274,4.722848,4.730662,4.740647,4.746445,4.736249,4.734659,4.7243934,4.718724,4.6929836,4.690531,4.6746893,4.6549625,4.6373177
0.73423696,0.73882174,0.8969233,1.5098317,2.0704257,2.536421,2.9169927,3.2104163,3.4793813,3.6938748,3.8786793,4.0351806,4.1707387,4.2783084,4.3708086,4.4447217,4.506427,4.5582104,4.596964,4.6235766,4.6474934,4.664135,4.673867,4.685251,4.6805234,4.6776376,4.671388,4.6683755,4.6567574,4.644905,4.622711,4.6122937
1.5372415,1.5313969,1.6466441,2.0247822,2.37573,2.684619,2.9529643,3.1784873,3.3782022,3.5499766,3.693394,3.8173034,3.9240694,4.0132036,4.090317,4.152141,4.2017374,4.2429695,4.270757,4.2920914,4.305725,4.315145,4.3130536,4.3081703,4.302151,4.28511,4.271649,4.2518272,4.228663,4.2012863,4.1741443,4.1427183
3.8591154,3.7112906,3.4829078,3.2051837,3.2036946,3.274215,3.3990967,3.533182,3.6683064,3.7961962,3.9121964,4.0180936,4.11375,4.1977406,4.2722683,4.3373303,4.393457,4.4404616,4.4940767,4.5378056,4.5750103,4.6077414,4.6422973,4.667608,4.694274,4.721235,4.741317,4.757867,4.7766814,4.802398,4.8155174,4.835674
3.9278302,4.0260277,4.2027783,4.358823,4.3971214,4.4075627,4.3982587,4.4107146,4.422346,4.4423537,4.458641,4.472597,4.489408,4.5088997,4.524876,4.5414987,4.553123,4.5668387,4.57679,4.5894527,4.596284,4.6091323,4.6149836,4.6213856,4.631901,4.6362734,4.643111,4.6473527,4.6549463,4.6579947,4.663352,4.6644998
3.8270507,3.9284573,4.018663,4.071671,4.088062,4.0915365,4.1257644,4.113297,4.128336,4.1464663,4.167906,4.186038,4.207399,4.22681,4.241718,4.2587333,4.274975,4.2908807,4.303048,4.3169184,4.3272643,4.3363404,4.3469744,4.358856,4.358544,4.3681383,4.379212,4.3855524,4.3902903,4.3949842,4.3990817,4.4053073
0.7635815,0.73440194,0.9197171,1.4515407,1.9412537,2.3416557,2.6914043,2.9843478,3.2355661,3.4550478,3.6397655,3.797113,3.9322834,4.0454564,4.1399555,4.216561,4.277152,4.32262,4.3599043,4.3829145,4.397419,4.402305,4.397548,4.3861103,4.3696427,4.347548,4.3216696,4.290007,4.2532864,4.217514,4.174521,4.1296782
1.6673397,1.7231587,1.8494563,2.153205,2.4614716,2.7379096,2.9693274,3.1561809,3.327808,3.4684124,3.580078,3.6792624,3.7629395,3.8277009,3.887282,3.9281697,3.957115,3.9803817,3.987935,3.9901304,3.9880655,3.9780962,3.9579144,3.9351273,3.914645,3.875863,3.847864,3.810866,3.7724445,3.7257502,3.6829324,3.632726
3.8115535,3.9324958,4.0287557,4.0670376,4.0721755,4.0719113,4.103174,4.095888,4.1141114,4.1342387,4.1590652,4.179232,4.201974,4.223808,4.23982,4.259155,4.275949,4.2932453,4.306857,4.3205647,4.331602,4.3415523,4.3527875,4.36474,4.3654723,4.3759418,4.386417,4.392541,4.3974385,4.4015994,4.4059453,4.4128137
1.2410378,1.1909827,1.3278382,1.8199407,2.2425122,2.5889955,2.8858047,3.131505,3.3453813,3.5296342,3.6841547,3.8170114,3.9320772,4.0290213,4.11237,4.1805286,4.23639,4.282573,4.3165245,4.3427167,4.3613133,4.375549,4.378182,4.377077,4.3747354,4.3629413,4.353903,4.3378243,4.3182106,4.2958,4.27214,4.24427
3.6985917,3.8559315,3.9798398,4.01514,3.999325,3.9927363,4.0204325,4.0260916,4.045456,4.067971,4.0984235,4.123081,4.142743,4.1654315,4.1842594,4.2027154,4.2226477,4.2364526,4.2518353,4.2665706,4.279997,4.2902765,4.3007,4.3114014,4.31507,4.3284845,4.3382916,4.3398337,4.349584,4.3562913,4.357782,4.3672805
0.64207864,0.66863203,0.92105675,1.497802,1.9860878,2.418012,2.787122,3.084222,3.3481734,3.5740662,3.7671933,3.9360492,4.076717,4.1940026,4.293196,4.373115,4.4393544,4.4881516,4.5219846,4.553383,4.5727124,4.577285,4.582385,4.578463,4.5648613,4.5519643,4.533995,4.507596,4.4870033,4.4555006,4.424808,4.3927655
3.9094672,3.95328,4.007055,4.0139656,4.009018,4.023077,4.059009,4.106003,4.1697073,4.235203,4.2982287,4.355066,4.4066496,4.4576254,4.503051,4.5447717,4.5793653,4.6137543,4.6419654,4.669596,4.693943,4.7165165,4.735348,4.754076,4.771672,4.7860646,4.803819,4.8149843,4.830517,4.8394947,4.8489895,4.860641
1.1417454,1.1252484,1.3114936,1.7365438,2.1409621,2.497091,2.8182287,3.0957024,3.3367589,3.5521016,3.735142,3.895104,4.0286307,4.1425395,4.2423177,4.3245115,4.3926706,4.4463606,4.492928,4.5262246,4.554788,4.574456,4.5883355,4.591298,4.594125,4.5922713,4.586224,4.573972,4.5597486,4.549361,4.5264845,4.5098515
3.9959636,4.102889,4.267014,4.4214687,4.47642,4.496457,4.496379,4.5104527,4.5281534,4.547315,4.563561,4.576645,4.5930696,4.611168,4.6255736,4.640233,4.6486006,4.6619554,4.6687884,4.679754,4.6853905,4.6973486,4.701035,4.706946,4.715563,4.7172747,4.7229123,4.7266183,4.7320485,4.73313,4.7377424,4.7405505
3.6622157,3.7794828,3.8827043,3.9022694,3.8751042,3.8704877,3.8907082,3.8998363,3.9195943,3.9418368,3.9681358,3.9946828,4.013793,4.0344043,4.0561395,4.073214,4.0935683,4.105428,4.1199803,4.1363883,4.151325,4.1603003,4.1704936,4.1797814,4.1870937,4.1982794,4.210313,4.2102127,4.2239757,4.2296796,4.2332373,4.2399445
0.84433556,0.7598295,0.9528513,1.600739,2.1593997,2.640097,3.003785,3.3212438,3.5960019,3.8253553,4.0170164,4.1705813,4.292624,4.4048643,4.4982677,4.5722218,4.6277437,4.6725936,4.7056627,4.7317967,4.7438483,4.760007,4.7642603,4.7546005,4.7595434,4.7474523,4.7394896,4.711734,4.7057843,4.6827602,4.6626105,4.64345
0.78917694,0.805393,1.0466609,1.5866522,2.0809574,2.4896672,2.8270628,3.1065001,3.35955,3.5740736,3.7551403,3.914154,4.045662,4.1582055,4.253826,4.3316975,4.3916264,4.4423175,4.4751687,4.5052667,4.524551,4.534674,4.5359592,4.5355463,4.524735,4.5083737,4.4898744,4.4673696,4.44346,4.418343,4.382647,4.357574
3.9142828,3.9259984,3.9028714,3.8668413,3.8889077,3.9375489,4.000068,4.0677633,4.144906,4.216843,4.2822323,4.340871,4.393382,4.4419456,4.4862213,4.5244856,4.555988,4.588904,4.6133685,4.6376724,4.6588945,4.6807804,4.696117,4.712522,4.72877,4.738694,4.753049,4.763985,4.7747626,4.7834487,4.7901587,4.8016105
3.4922795,3.6537998,3.8066757,3.8771315,3.9016953,3.9170594,3.9336836,3.9439635,3.9628837,3.9766989,3.994417,4.00901,4.0225163,4.038474,4.0494537,4.06366,4.07172,4.0801077,4.0907755,4.09939,4.1075306,4.1123347,4.1179132,4.1240587,4.124098,4.1320715,4.1375275,4.1354938,4.1421037,4.1410627,4.1441607,4.1470346
0.8018718,0.8234706,1.069169,1.6778644,2.273099,2.7439156,3.1258273,3.417005,3.6611867,3.871413,4.0297627,4.1702685,4.293257,4.3869495,4.463365,4.5236483,4.572392,4.6113195,4.6388435,4.6636443,4.676546,4.682442,4.68579,4.6892757,4.6796923,4.663578,4.6545544,4.6515474,4.6319556,4.618998,4.601228,4.5769134
0.8042526,0.7732296,0.98712444,1.5390544,2.0381827,2.4482198,2.7954912,3.077864,3.3311455,3.5487783,3.7319622,3.8943994,4.0301323,4.145642,4.2444572,4.3239765,4.389174,4.4413867,4.4777656,4.5140076,4.5358715,4.5487437,4.554532,4.556239,4.550412,4.53774,4.5247855,4.504487,4.4861794,4.4646945,4.4351163,4.4108615
3.8594675,3.9044092,3.8939188,3.816937,3.823657,3.8519752,3.8936658,3.9576838,4.015952,4.066857,4.1175284,4.1648145,4.2080374,4.249243,4.2811227,4.3164515,4.3390903,4.3656225,4.3929214,4.4110436,4.4307613,4.442807,4.4620533,4.473739,4.487052,4.4998713,4.5136585,4.5203667,4.531822,4.5331926,4.54758,4.551959
4.2779245,4.34363,4.4465156,4.5501666,4.5800724,4.5806494,4.5790586,4.584911,4.612066,4.63727,4.665441,4.688077,4.712655,4.741147,4.763444,4.7869306,4.801818,4.8222785,4.834833,4.8515263,4.8644238,4.878871,4.8876514,4.899277,4.9086447,4.9153943,4.9266076,4.9321876,4.942799,4.943701,4.9509854,4.9595537
3.8390136,3.9315896,3.956594,3.9794953,3.9865463,4.0017,4.0449324,4.0883217,4.1368675,4.177058,4.2139664,4.2498727,4.289753,4.3176665,4.3459215,4.3680153,4.388794,4.412663,4.4265738,4.4424186,4.457536,4.4724884,4.4799433,4.4947634,4.5061197,4.5110655,4.5174627,4.531269,4.5319953,4.539724,4.546772,4.552441
3.86867,3.763164,3.7249951,3.630917,3.6099389,3.6535356,3.7199893,3.807657,3.8936508,3.979363,4.0623817,4.141177,4.205681,4.27036,4.327709,4.3811545,4.4283504,4.464079,4.505108,4.5420284,4.571559,4.596631,4.6258245,4.6414456,4.662841,4.6854105,4.706462,4.7156954,4.737204,4.7518563,4.7641788,4.7755747
3.5537856,3.2923398,3.0679917,3.2059114,3.5201771,3.7703376,3.9134107,4.079054,4.1846952,4.273627,4.3267975,4.371903,4.4144773,4.453497,4.48239,4.512032,4.5241404,4.548038,4.5579906,4.5774612,4.5805125,4.603333,4.609596,4.610806,4.6350923,4.6351395,4.637546,4.6373277,4.6431465,4.642261,4.658042,4.659673
3.9088922,3.903819,3.889323,3.8845263,3.919011,3.9673738,4.026618,4.092451,4.1702194,4.2434945,4.311396,4.3715467,4.425598,4.478321,4.5245147,4.5667453,4.6001887,4.6355753,4.6624866,4.6898336,4.712909,4.7363243,4.7540874,4.771892,4.789973,4.8025117,4.81938,4.82977,4.844118,4.851893,4.861411,4.873816
3.5567513,3.7062492,3.8307157,3.8863115,3.9114397,3.9291065,3.9503636,3.963452,3.9853282,4.0018015,4.0231733,4.0393825,4.0543876,4.0725174,4.0842013,4.099435,4.108491,4.1178756,4.1294413,4.1390734,4.1473074,4.152819,4.1589293,4.166014,4.1659503,4.1751866,4.1809564,4.1787,4.1860986,4.185082,4.1885314,4.1924796
0.7741504,0.73330784,0.96198916,1.5861686,2.0816522,2.4673095,2.7980924,3.0755205,3.3116062,3.5178542,3.6932044,3.8425484,3.9725513,4.084209,4.177415,4.2572627,4.322396,4.3757033,4.420248,4.4525185,4.476945,4.496549,4.504677,4.5074596,4.506825,4.50105,4.494019,4.4811106,4.462289,4.4442253,4.421619,4.395622
3.8024497,3.7847624,3.6473212,3.5450907,3.5120327,3.5774882,3.6588578,3.7401788,3.8312793,3.9148886,3.9993987,4.07495,4.136044,4.1946926,4.2498484,4.2978477,4.344578,4.3832803,4.410517,4.4412985,4.4682918,4.491405,4.515361,4.533892,4.555385,4.573156,4.5869555,4.592885,4.613211,4.6194997,4.626371,4.6410046
3.8655672,3.92304,4.02021,4.1223097,4.178415,4.2178926,4.24479,4.2852154,4.32723,4.369892,4.4067984,4.4389,4.4703574,4.502255,4.5292654,4.5549583,4.573581,4.5954447,4.610616,4.6281204,4.6399508,4.6568108,4.666138,4.6760454,4.6893234,4.695309,4.705115,4.711233,4.7201447,4.7242913,4.7310133,4.736358
3.9064076,3.7804866,3.6170986,3.3330204,3.307643,3.3524914,3.4526744,3.5677767,3.693454,3.8113065,3.922367,4.027601,4.1205535,4.2023716,4.2777414,4.34249,4.3976026,4.4419985,4.4981046,4.541132,4.5799994,4.6098824,4.648407,4.671415,4.6990776,4.7273817,4.748288,4.7615414,4.78407,4.8116026,4.82363,4.846073
0.66682816,0.69176245,0.9516709,1.5193365,1.9936663,2.380157,2.7152097,2.9952521,3.2377465,3.4499834,3.628406,3.7810438,3.9122713,4.0222425,4.1147285,4.1898127,4.249075,4.2940874,4.3297133,4.3522243,4.365841,4.3712626,4.3660975,4.354417,4.338917,4.31609,4.291443,4.260125,4.224379,4.187946,4.146051,4.100987
4.017242,3.9928112,3.9757693,3.9945993,4.0268593,4.0688653,4.099529,4.146248,4.1869698,4.2322702,4.270308,4.303647,4.3346915,4.3661413,4.3935943,4.4189205,4.440261,4.461355,4.47755,4.494646,4.5065513,4.52332,4.532801,4.5427194,4.555709,4.5627766,4.5721607,4.579573,4.5879683,4.594446,4.59918,4.6029453
3.9577913,3.865779,3.8381145,3.8724258,3.9038363,3.939029,3.9747362,4.033484,4.101714,4.1770077,4.2480025,4.310412,4.366122,4.427784,4.479001,4.5309763,4.572176,4.6117625,4.6473184,4.682699,4.71077,4.7381735,4.763605,4.7845006,4.808743,4.830468,4.8534913,4.863206,4.8882217,4.8969626,4.9128246,4.9248476
0.74543357,0.75438404,0.9955604,1.5373743,2.036748,2.441421,2.7814329,3.064354,3.3202147,3.5386577,3.7216866,3.883996,4.0198054,4.1348834,4.2333694,4.313914,4.376074,4.429522,4.465357,4.497749,4.5200667,4.5322747,4.534807,4.537072,4.527954,4.5126643,4.495109,4.4755635,4.4507513,4.4284077,4.3938446,4.3697615
4.259755,4.233032,4.142865,4.022732,3.9827354,3.995451,4.0344615,4.0807157,4.140215,4.200774,4.258296,4.3102818,4.356639,4.3996706,4.4406004,4.474943,4.506599,4.5360503,4.5600057,4.5818048,4.6032186,4.6227465,4.637511,4.6542444,4.6674857,4.6783943,4.6922817,4.704912,4.714878,4.7257476,4.7292094,4.7396693
3.853734,3.761226,3.7130408,3.6044636,3.5797715,3.6242485,3.6977928,3.7907207,3.8806405,3.9692023,4.05288,4.1326127,4.201156,4.2659507,4.3233814,4.37561,4.4226847,4.457889,4.4984,4.5368066,4.565316,4.5903797,4.6183257,4.6352158,4.6557536,4.6776953,4.6965475,4.706926,4.7263765,4.7415457,4.754887,4.765099
3.9630456,3.959131,3.9028835,3.8928726,3.9100068,3.9436839,4.000214,4.0563955,4.110556,4.1588426,4.202157,4.2427554,4.285574,4.319103,4.3496757,4.3761044,4.400762,4.4255333,4.442688,4.462215,4.47768,4.4938097,4.5042157,4.5179644,4.53003,4.5375767,4.54597,4.558486,4.561855,4.56895,4.578011,4.5819693
4.2730484,4.2519054,4.1769643,4.0688477,4.0270705,4.0329614,4.0696073,4.112581,4.1747475,4.237328,4.2987785,4.354002,4.4033756,4.4505825,4.4944177,4.532472,4.566395,4.5986347,4.624908,4.6493716,4.673358,4.6940885,4.7110105,4.729715,4.7439466,4.7569265,4.773069,4.7859235,4.798415,4.808869,4.814222,4.82652
0.448426,0.46205783,0.7237694,1.3559164,1.9155151,2.3868628,2.7576025,3.06355,3.336575,3.5641286,3.7572384,3.9218154,4.0567594,4.172446,4.2681966,4.346729,4.404202,4.450994,4.4791713,4.5013294,4.5139565,4.5157948,4.510497,4.5007224,4.478743,4.4558625,4.4268312,4.3930473,4.360765,4.321658,4.275967,4.2393155
3.852446,3.8753896,3.880465,3.847735,3.8322256,3.856041,3.90513,3.9672687,4.034148,4.0980625,4.1567125,4.212686,4.263368,4.3086543,4.351389,4.3880816,4.420482,4.4524555,4.476475,4.5024443,4.524266,4.5454407,4.5600257,4.5771637,4.5931673,4.6040673,4.6181207,4.6305366,4.6401396,4.6494107,4.6585813,4.6673293
4.2384176,4.2743936,4.3634977,4.445391,4.4489822,4.4365845,4.4298553,4.4369984,4.4650617,4.498122,4.534334,4.56494,4.5956755,4.631827,4.6610346,4.691777,4.7146683,4.7395544,4.7592225,4.781,4.7987466,4.816088,4.8300714,4.8448305,4.857684,4.869892,4.8850627,4.8923903,4.907703,4.9115796,4.9209323,4.929779
3.9166954,3.7796068,3.6121733,3.4739263,3.4280431,3.4910474,3.5565495,3.644167,3.7389684,3.8292732,3.919672,4.0080814,4.076928,4.144541,4.2102857,4.266423,4.3199363,4.359265,4.3985333,4.4398093,4.474758,4.4972563,4.5324802,4.552406,4.5805974,4.606205,4.629419,4.632012,4.6678357,4.676232,4.692484,4.7072883
3.798707,3.8789134,3.9570105,3.9958515,4.027062,4.067948,4.1103683,4.1628604,4.217543,4.270825,4.3167386,4.3583837,4.397293,4.4322634,4.4647946,4.4921803,4.5144777,4.538687,4.555693,4.573499,4.5874977,4.6051826,4.614925,4.6261635,4.6394677,4.644766,4.654182,4.6626863,4.669244,4.676231,4.680757,4.6873817
0.6427667,0.6341872,0.86292267,1.4151665,1.9011194,2.32948,2.7023494,3.0046275,3.2750313,3.5108488,3.7099829,3.8864717,4.033615,4.1558027,4.2626357,4.347319,4.419074,4.472616,4.5110626,4.5468683,4.570965,4.581089,4.5893106,4.5883226,4.580562,4.5696244,4.5540967,4.530804,4.51145,4.4867144,4.4561124,4.4284053
