beta0,beta1,beta2,tau
5.362098637743376,-4.754979848111173,-6.019139487847534,1.1939994160025242
4.096986220354256,0.3935064466595695,4.46687214061705e-05,0.916126533957294
4.067977554441102,0.39091791886787053,-8.158228050567753e-07,1.5222697049743317
4.742833446811503,-4.297358281888466,-4.9248463679383745,1.0632681689019556
4.446642404504959,-3.775803309568423,-6.213491114968988,2.4231617231711855
4.36550734259923,-2.4564101016266475,-7.166800281855978,0.7879285442166276
5.169719248988789,-4.52174386649041,-5.859540772400655,1.223558217524369
4.983986223282182,-4.465806661005989,-3.297535723800895,1.9815424380948874
4.720671932457439,0.5993334696032468,-0.353660713936564,0.8599973606264705
4.726026309654831,0.9714611945623943,-4.752493495791873,1.1389711056005793
4.606675450160437,-4.132899972665051,-5.299632423736858,0.9656371723933579
3.3912285668130466,1.1726025715218165,1.8856517760862115,6.907472980281146
4.6597785946066335,-2.4888170118771376,-6.884038065000571,0.6715321826189581
5.414935429425329,-4.758121695263597,-6.275164037986134,1.1786029692243
5.128211068696095,-4.564966311967131,-5.838266237360137,1.0215435667949921
1.8510836167690774,2.543509228235092,2.5041997418745336,19.99999999999966
5.086568476693543,-0.953789914923629,-5.857705960159722,0.8401404531014945
5.054501059600363,-4.446813709751627,-5.742753021781534,2.401220644705973
4.633121209178397,-3.957311131998166,-6.3267983937823224,2.6370934868022795
4.5561415524752995,1.0825895543603496,-3.1508953576949907,0.9632062336689893
